,Time,Hour,Load,PIKL
8575,2018-03-10 07:00:00,7,1048095.12813707,1033958.5690715833
8576,2018-03-10 08:00:00,8,1110346.70013707,1092096.6241537952
8577,2018-03-10 09:00:00,9,1194275.68613707,1169425.8663167865
8578,2018-03-10 10:00:00,10,1252855.32613707,1220950.6444435227
8579,2018-03-10 11:00:00,11,1266890.33613707,1238697.35956046
8580,2018-03-10 12:00:00,12,1268499.24013707,1238931.7122413216
8581,2018-03-10 13:00:00,13,1258908.96813707,1230465.137846282
8582,2018-03-10 14:00:00,14,1262889.52213707,1237064.9689442907
8583,2018-03-10 15:00:00,15,1260307.44613707,1232842.7527025242
8584,2018-03-10 16:00:00,16,1241867.19413707,1221108.3647488686
8585,2018-03-10 17:00:00,17,1217145.84813707,1199581.7920477663
8586,2018-03-10 18:00:00,18,1198241.46213707,1180768.1847152072
8587,2018-03-10 19:00:00,19,1175927.91213707,1163080.027562721
8588,2018-03-10 20:00:00,20,1146694.05413707,1143862.1194470034
8589,2018-03-10 21:00:00,21,1126905.38613707,1124966.0308011638
8590,2018-03-10 22:00:00,22,1105184.59013707,1102393.680400945
8591,2018-03-10 23:00:00,23,1086550.42013707,1080523.390708129
8592,2018-03-11,0,1062716.52013707,1058026.3992922385
8593,2018-03-11 01:00:00,1,1041053.15813707,1037990.3964496757
8594,2018-03-11 02:00:00,2,1022110.79413707,1021434.103307621
8595,2018-03-11 03:00:00,3,993983.39013707,1008590.6577168755
8596,2018-03-11 04:00:00,4,962373.91213707,999957.9263336444
8597,2018-03-11 05:00:00,5,959801.52813707,999123.8703528371
8598,2018-03-11 06:00:00,6,955926.45213707,988950.0763947205
8599,2018-03-11 07:00:00,7,981753.47213707,980879.8728007652
8600,2018-03-11 08:00:00,8,1015356.80413707,1008471.8037570973
8601,2018-03-11 09:00:00,9,1052617.98013707,1043038.6943141936
8602,2018-03-11 10:00:00,10,1086895.26613707,1073616.7919669673
8603,2018-03-11 11:00:00,11,1105236.26013707,1094564.777869947
8604,2018-03-11 12:00:00,12,1106815.38213707,1102335.2676546536
8605,2018-03-11 13:00:00,13,1107178.85013707,1101806.1449356738
8606,2018-03-11 14:00:00,14,1115634.78413707,1106923.1877061443
8607,2018-03-11 15:00:00,15,1112410.99813707,1109658.8173015276
8608,2018-03-11 16:00:00,16,1103904.51013707,1108316.9566505514
8609,2018-03-11 17:00:00,17,1091125.41413707,1101772.1644604448
8610,2018-03-11 18:00:00,18,1097306.58413707,1105211.4193972035
8611,2018-03-11 19:00:00,19,1106122.69613707,1107229.5770557765
8612,2018-03-11 20:00:00,20,1101473.74213707,1099036.0887692643
8613,2018-03-11 21:00:00,21,1093367.66613707,1089494.4107468661
8614,2018-03-11 22:00:00,22,1079628.28613707,1074725.154313654
8615,2018-03-11 23:00:00,23,1067689.34813707,1058602.5039787055
8616,2018-03-12,0,1046964.36013707,1035275.1476088712
8617,2018-03-12 01:00:00,1,1026727.03213707,1027616.8879012166
8618,2018-03-12 02:00:00,2,1012244.00213707,1010929.1939286529
8619,2018-03-12 03:00:00,3,1001497.85613707,993906.5639089481
8620,2018-03-12 04:00:00,4,996039.35213707,980282.3458867638
8621,2018-03-12 05:00:00,5,1004078.99813707,989470.2144962875
8622,2018-03-12 06:00:00,6,1027936.87413707,1016851.7515986718
8623,2018-03-12 07:00:00,7,1095544.65013707,1086105.7728254574
8624,2018-03-12 08:00:00,8,1224635.37413707,1215200.3796927861
8625,2018-03-12 09:00:00,9,1348144.04013707,1328894.8982185563
8626,2018-03-12 10:00:00,10,1395466.15613707,1391491.466054568
8627,2018-03-12 11:00:00,11,1443387.16213707,1410864.0450464915
8628,2018-03-12 12:00:00,12,1442288.09813707,1415922.4824546706
8629,2018-03-12 13:00:00,13,1432887.91013707,1411450.011307748
8630,2018-03-12 14:00:00,14,1443554.38613707,1428414.0744616394
8631,2018-03-12 15:00:00,15,1437257.54413707,1429551.8914797653
8632,2018-03-12 16:00:00,16,1421348.93013707,1414200.0710703658
8633,2018-03-12 17:00:00,17,1390160.26813707,1374338.682837187
8634,2018-03-12 18:00:00,18,1335355.96413707,1314489.3750283506
8635,2018-03-12 19:00:00,19,1278933.33413707,1254937.4648097279
8636,2018-03-12 20:00:00,20,1227153.62013707,1196181.5343658605
8637,2018-03-12 21:00:00,21,1204626.26613707,1157886.2879125816
8638,2018-03-12 22:00:00,22,1184892.09813707,1128907.4804664673
8639,2018-03-12 23:00:00,23,1161763.54813707,1099002.5112012504
8640,2018-03-13,0,1128212.32813707,1069123.6343669333
8641,2018-03-13 01:00:00,1,1095783.94013707,1063437.0645057098
8642,2018-03-13 02:00:00,2,1069526.01813707,1043031.1986610795
8643,2018-03-13 03:00:00,3,1050763.71413707,1024811.2031807005
8644,2018-03-13 04:00:00,4,1042522.72213707,1013089.2136345148
8645,2018-03-13 05:00:00,5,1052987.88413707,1020340.6395416141
8646,2018-03-13 06:00:00,6,1068602.62013707,1041489.7576984637
8647,2018-03-13 07:00:00,7,1129949.16813707,1112032.6082025364
8648,2018-03-13 08:00:00,8,1253938.62413707,1232164.4860746732
8649,2018-03-13 09:00:00,9,1374392.12613707,1335148.3164384142
8650,2018-03-13 10:00:00,10,1440692.39013707,1394452.1121630403
8651,2018-03-13 11:00:00,11,1468756.71213707,1414430.7992921316
8652,2018-03-13 12:00:00,12,1464623.60813707,1412517.1008539388
8653,2018-03-13 13:00:00,13,1458539.62213707,1406183.2002367475
8654,2018-03-13 14:00:00,14,1474815.65813707,1417743.2399867414
8655,2018-03-13 15:00:00,15,1471801.93013707,1416171.7890490047
8656,2018-03-13 16:00:00,16,1447787.64613707,1401514.8101289498
8657,2018-03-13 17:00:00,17,1407937.14013707,1365877.5406157821
8658,2018-03-13 18:00:00,18,1356655.82613707,1315976.000928644
8659,2018-03-13 19:00:00,19,1303103.39413707,1270423.6047714055
8660,2018-03-13 20:00:00,20,1250895.38813707,1225141.7569896148
8661,2018-03-13 21:00:00,21,1211912.09613707,1189118.6130773614
8662,2018-03-13 22:00:00,22,1182002.86213707,1158192.8161002232
8663,2018-03-13 23:00:00,23,1153434.12213707,1129928.3062953248
8664,2018-03-14,0,1123623.97013707,1128837.4485306623
8665,2018-03-14 01:00:00,1,1090326.57013707,1082322.8610519327
8666,2018-03-14 02:00:00,2,1069767.35013707,1061404.6493740296
8667,2018-03-14 03:00:00,3,1053132.30213707,1047427.5214106188
8668,2018-03-14 04:00:00,4,1043874.37813707,1040593.208459507
8669,2018-03-14 05:00:00,5,1052512.95813707,1049864.9569426794
8670,2018-03-14 06:00:00,6,1071483.20613707,1063689.3898243401
8671,2018-03-14 07:00:00,7,1133703.39413707,1124098.654366049
8672,2018-03-14 08:00:00,8,1253276.94013707,1229254.5075000566
8673,2018-03-14 09:00:00,9,1366235.50213707,1329674.0024914287
8674,2018-03-14 10:00:00,10,1428924.73013707,1382774.9599750692
8675,2018-03-14 11:00:00,11,1451542.96613707,1402274.246608741
8676,2018-03-14 12:00:00,12,1460171.53213707,1402586.248638385
8677,2018-03-14 13:00:00,13,1450594.75413707,1393269.8730049084
8678,2018-03-14 14:00:00,14,1464835.51413707,1403703.9688418615
8679,2018-03-14 15:00:00,15,1460072.78413707,1397755.4868089494
8680,2018-03-14 16:00:00,16,1441272.72213707,1383270.684200118
8681,2018-03-14 17:00:00,17,1407590.52013707,1352925.161796065
8682,2018-03-14 18:00:00,18,1350766.80813707,1303442.1680555518
8683,2018-03-14 19:00:00,19,1295125.56813707,1253996.8863437793
8684,2018-03-14 20:00:00,20,1241295.87813707,1207475.6690507566
8685,2018-03-14 21:00:00,21,1200473.64213707,1176313.6517526987
8686,2018-03-14 22:00:00,22,1166788.10413707,1151835.7389831035
8687,2018-03-14 23:00:00,23,1139217.87413707,1129003.3659155297
8688,2018-03-15,0,1107982.56613707,1108514.7270793933
8689,2018-03-15 01:00:00,1,1081895.42213707,1078516.074866871
8690,2018-03-15 02:00:00,2,1056218.07813707,1058401.46254617
8691,2018-03-15 03:00:00,3,1036958.98013707,1042156.2120710894
8692,2018-03-15 04:00:00,4,1030126.13413707,1034346.8810680282
8693,2018-03-15 05:00:00,5,1037883.53013707,1044013.6649056098
8694,2018-03-15 06:00:00,6,1049158.41213707,1059431.949892067
8695,2018-03-15 07:00:00,7,1096614.80213707,1112199.3836023305
8696,2018-03-15 08:00:00,8,1203637.85213707,1207887.1820702609
8697,2018-03-15 09:00:00,9,1311144.58813707,1300642.5125488807
8698,2018-03-15 10:00:00,10,1369420.60813707,1353831.7602508813
8699,2018-03-15 11:00:00,11,1386746.59213707,1372587.7055948942
8700,2018-03-15 12:00:00,12,1391791.84213707,1373260.2671216098
8701,2018-03-15 13:00:00,13,1378634.45213707,1363936.4865347622
8702,2018-03-15 14:00:00,14,1392179.18213707,1376124.633565569
8703,2018-03-15 15:00:00,15,1392254.50013707,1373536.6241946921
8704,2018-03-15 16:00:00,16,1384846.95213707,1362330.8607309733
8705,2018-03-15 17:00:00,17,1361120.00813707,1332316.2969999204
8706,2018-03-15 18:00:00,18,1325579.01013707,1290013.0690733062
8707,2018-03-15 19:00:00,19,1283942.71013707,1248026.1951395962
8708,2018-03-15 20:00:00,20,1224619.60013707,1205681.53068187
8709,2018-03-15 21:00:00,21,1189933.54613707,1174398.145299998
8710,2018-03-15 22:00:00,22,1154627.73013707,1146109.9862981914
8711,2018-03-15 23:00:00,23,1130364.98213707,1121173.8335197922
8712,2018-03-16,0,1104034.53013707,1094309.5848479061
8713,2018-03-16 01:00:00,1,1073643.36413707,1057838.0546556544
8714,2018-03-16 02:00:00,2,1049435.93613707,1035974.6816262912
8715,2018-03-16 03:00:00,3,1034088.18813707,1018096.7629942838
8716,2018-03-16 04:00:00,4,1028751.39813707,1009234.228869396
8717,2018-03-16 05:00:00,5,1034753.58613707,1018351.4275441003
8718,2018-03-16 06:00:00,6,1045435.31813707,1035514.774309269
8719,2018-03-16 07:00:00,7,1082206.49613707,1089477.541714025
8720,2018-03-16 08:00:00,8,1170543.35813707,1201522.6947028749
8721,2018-03-16 09:00:00,9,1259586.18613707,1300322.6778140569
8722,2018-03-16 10:00:00,10,1315540.68813707,1355306.0189886412
8723,2018-03-16 11:00:00,11,1339426.80813707,1375042.6164880914
8724,2018-03-16 12:00:00,12,1340333.62013707,1377175.6054758779
8725,2018-03-16 13:00:00,13,1327345.87013707,1363290.2675568678
8726,2018-03-16 14:00:00,14,1334310.45413707,1373463.093219564
8727,2018-03-16 15:00:00,15,1334621.11613707,1370575.0537635998
8728,2018-03-16 16:00:00,16,1328366.51813707,1358416.0458666955
8729,2018-03-16 17:00:00,17,1306058.39613707,1325047.4735350735
8730,2018-03-16 18:00:00,18,1273610.81813707,1280458.5348288948
8731,2018-03-16 19:00:00,19,1246412.68213707,1237651.3155289358
8732,2018-03-16 20:00:00,20,1207989.66413707,1193220.6567860164
8733,2018-03-16 21:00:00,21,1174445.62013707,1163137.4590211737
8734,2018-03-16 22:00:00,22,1145319.07413707,1133489.0015814947
8735,2018-03-16 23:00:00,23,1121820.66013707,1105121.5816773125
8736,2018-03-17,0,1098648.37413707,1081749.1024511557
8737,2018-03-17 01:00:00,1,1067090.56613707,1050696.7107581373
8738,2018-03-17 02:00:00,2,1043750.27813707,1030148.550901244
8739,2018-03-17 03:00:00,3,1027931.03413707,1014529.0878169849
8740,2018-03-17 04:00:00,4,1022750.18813707,1003451.918338596
8741,2018-03-17 05:00:00,5,1028989.44813707,1006217.1825600544
8742,2018-03-17 06:00:00,6,1028868.72213707,1002380.9504897359
8743,2018-03-17 07:00:00,7,1060499.99813707,1014210.7089559761
8744,2018-03-17 08:00:00,8,1136436.77213707,1068237.5930586034
8745,2018-03-17 09:00:00,9,1228636.45013707,1137823.1950191604
8746,2018-03-17 10:00:00,10,1285181.34813707,1184570.4723522875
8747,2018-03-17 11:00:00,11,1294987.07813707,1201585.3045379047
8748,2018-03-17 12:00:00,12,1301510.94413707,1199587.417111754
8749,2018-03-17 13:00:00,13,1290460.49413707,1187113.807306151
8750,2018-03-17 14:00:00,14,1297683.83413707,1191647.335320897
8751,2018-03-17 15:00:00,15,1290900.15813707,1187879.2196814446
8752,2018-03-17 16:00:00,16,1277830.54213707,1178980.844356026
8753,2018-03-17 17:00:00,17,1258313.87013707,1162370.7843809135
8754,2018-03-17 18:00:00,18,1235082.05013707,1154670.4127920899
8755,2018-03-17 19:00:00,19,1211369.48013707,1145666.1168707004
8756,2018-03-17 20:00:00,20,1177443.53013707,1128608.1075474394
8757,2018-03-17 21:00:00,21,1154253.37613707,1113312.3370226235
8758,2018-03-17 22:00:00,22,1121003.05613707,1092588.029235818
8759,2018-03-17 23:00:00,23,1096528.04013707,1073619.9802308616
8760,2018-03-18,0,1068859.50913707,1060140.0372334302
8761,2018-03-18 01:00:00,1,1038934.04113707,1048473.6893448086
8762,2018-03-18 02:00:00,2,1019739.47713707,1028186.9414220027
8763,2018-03-18 03:00:00,3,1008039.35413707,1012574.2662152123
8764,2018-03-18 04:00:00,4,1001352.34913707,1001808.5560243926
8765,2018-03-18 05:00:00,5,998250.06913707,1001197.1071784042
8766,2018-03-18 06:00:00,6,990899.53213707,987942.1880353051
8767,2018-03-18 07:00:00,7,986417.55513707,980914.4856773454
8768,2018-03-18 08:00:00,8,1010967.87113707,1001919.5837601695
8769,2018-03-18 09:00:00,9,1036749.57213707,1032416.8125062161
8770,2018-03-18 10:00:00,10,1067220.70013707,1059649.137320981
8771,2018-03-18 11:00:00,11,1090899.61013707,1076215.048355186
8772,2018-03-18 12:00:00,12,1093690.52813707,1081968.6252805488
8773,2018-03-18 13:00:00,13,1091800.10813707,1079114.1399892354
8774,2018-03-18 14:00:00,14,1094569.45913707,1081997.2864215497
8775,2018-03-18 15:00:00,15,1093061.04913707,1081250.3620642405
8776,2018-03-18 16:00:00,16,1088784.42313707,1077723.549843365
8777,2018-03-18 17:00:00,17,1079744.75113707,1075347.6219334383
8778,2018-03-18 18:00:00,18,1087794.34913707,1084383.3286010253
8779,2018-03-18 19:00:00,19,1101341.23813707,1095814.796414411
8780,2018-03-18 20:00:00,20,1094181.27213707,1092471.3844032814
8781,2018-03-18 21:00:00,21,1088649.48813707,1085216.418035443
8782,2018-03-18 22:00:00,22,1075925.38813707,1072326.2050514834
8783,2018-03-18 23:00:00,23,1063190.97213707,1060613.3592745003
8784,2018-03-19,0,1044947.92813707,1029426.3107800435
8785,2018-03-19 01:00:00,1,1020661.06413707,1012512.9313026324
8786,2018-03-19 02:00:00,2,1004951.21313707,996336.3458610738
8787,2018-03-19 03:00:00,3,996050.34713707,985395.792145421
8788,2018-03-19 04:00:00,4,991709.77113707,979447.8478545308
8789,2018-03-19 05:00:00,5,997413.24413707,988457.1322913778
8790,2018-03-19 06:00:00,6,1026072.76013707,1011651.9190886259
8791,2018-03-19 07:00:00,7,1090992.28813707,1079726.055309845
8792,2018-03-19 08:00:00,8,1215472.82113707,1199837.6967212532
8793,2018-03-19 09:00:00,9,1331166.04513707,1305957.5140229224
8794,2018-03-19 10:00:00,10,1398259.97013707,1361195.504730351
8795,2018-03-19 11:00:00,11,1422939.14613707,1383233.801214287
8796,2018-03-19 12:00:00,12,1425099.08213707,1383788.8383271242
8797,2018-03-19 13:00:00,13,1414850.88713707,1375050.3639152306
8798,2018-03-19 14:00:00,14,1430463.75813707,1383752.2366189773
8799,2018-03-19 15:00:00,15,1428768.66713707,1383796.2785024745
8800,2018-03-19 16:00:00,16,1408184.71813707,1372626.3103258
8801,2018-03-19 17:00:00,17,1364150.04313707,1339197.2143757746
8802,2018-03-19 18:00:00,18,1303069.55613707,1292950.5618539115
8803,2018-03-19 19:00:00,19,1256923.14413707,1249601.4522567699
8804,2018-03-19 20:00:00,20,1207109.35613707,1203382.935855365
8805,2018-03-19 21:00:00,21,1170750.78613707,1171744.5481407563
8806,2018-03-19 22:00:00,22,1140987.57013707,1139938.69597313
8807,2018-03-19 23:00:00,23,1117474.67113707,1109599.0353204056
8808,2018-03-20,0,1088128.11813707,1079457.5330775979
8809,2018-03-20 01:00:00,1,1059729.65113707,1060828.4260997337
8810,2018-03-20 02:00:00,2,1039871.35213707,1040650.3931162921
8811,2018-03-20 03:00:00,3,1025828.30713707,1025840.0565738028
8812,2018-03-20 04:00:00,4,1020487.81713707,1019871.43644849
8813,2018-03-20 05:00:00,5,1030885.67013707,1027179.9983228407
8814,2018-03-20 06:00:00,6,1047058.08413707,1048688.455473998
8815,2018-03-20 07:00:00,7,1104816.86013707,1111254.596614561
8816,2018-03-20 08:00:00,8,1224714.14513707,1232790.4803186655
8817,2018-03-20 09:00:00,9,1333038.46813707,1337455.5634251144
8818,2018-03-20 10:00:00,10,1384309.39213707,1395430.361149969
8819,2018-03-20 11:00:00,11,1403734.12413707,1412951.090068047
8820,2018-03-20 12:00:00,12,1401954.75913707,1411021.985410586
8821,2018-03-20 13:00:00,13,1389740.42413707,1403113.7456178688
8822,2018-03-20 14:00:00,14,1406690.29013707,1414030.4283154146
8823,2018-03-20 15:00:00,15,1409073.16513707,1412360.5173847592
8824,2018-03-20 16:00:00,16,1395542.90613707,1397868.7466391076
8825,2018-03-20 17:00:00,17,1368200.15813707,1361617.2418583373
8826,2018-03-20 18:00:00,18,1318740.19213707,1312341.153302013
8827,2018-03-20 19:00:00,19,1271790.61713707,1264934.5729674527
8828,2018-03-20 20:00:00,20,1220083.16013707,1215628.1740309196
8829,2018-03-20 21:00:00,21,1183080.41913707,1179326.408228939
8830,2018-03-20 22:00:00,22,1151040.25413707,1148490.7527268552
8831,2018-03-20 23:00:00,23,1124285.79313707,1121180.7012494504
8832,2018-03-21,0,1100183.21113707,1094732.5535797067
8833,2018-03-21 01:00:00,1,1068768.94713707,1057231.571318133
8834,2018-03-21 02:00:00,2,1044824.97913707,1036943.5896840604
8835,2018-03-21 03:00:00,3,1028278.02413707,1022867.5073099448
8836,2018-03-21 04:00:00,4,1022705.07213707,1016573.2536591134
8837,2018-03-21 05:00:00,5,1035029.72513707,1025943.4075019563
8838,2018-03-21 06:00:00,6,1055427.96113707,1044774.7955743154
8839,2018-03-21 07:00:00,7,1115841.64013707,1102751.8149151753
8840,2018-03-21 08:00:00,8,1236945.25013707,1213384.3117526956
8841,2018-03-21 09:00:00,9,1356656.92913707,1315280.0070011925
8842,2018-03-21 10:00:00,10,1419632.06913707,1372742.749285046
8843,2018-03-21 11:00:00,11,1440971.73913707,1391781.9522640659
8844,2018-03-21 12:00:00,12,1438765.34313707,1396036.9859627804
8845,2018-03-21 13:00:00,13,1428893.51713707,1387756.5003521838
8846,2018-03-21 14:00:00,14,1447854.99413707,1401840.4022706286
8847,2018-03-21 15:00:00,15,1447497.34913707,1398772.591511262
8848,2018-03-21 16:00:00,16,1430049.87113707,1386534.0325579965
8849,2018-03-21 17:00:00,17,1377237.83613707,1353727.3216985513
8850,2018-03-21 18:00:00,18,1315770.64313707,1303064.6601676825
8851,2018-03-21 19:00:00,19,1264777.56813707,1257719.894380633
8852,2018-03-21 20:00:00,20,1214828.79413707,1212063.671393753
8853,2018-03-21 21:00:00,21,1180686.67313707,1178358.5632962824
8854,2018-03-21 22:00:00,22,1155283.21713707,1146698.8845083688
8855,2018-03-21 23:00:00,23,1135573.73113707,1119538.7106754836
8856,2018-03-22,0,1112397.72313707,1096966.846855334
8857,2018-03-22 01:00:00,1,1077296.87413707,1067626.026249218
8858,2018-03-22 02:00:00,2,1054809.33613707,1045322.5635867786
8859,2018-03-22 03:00:00,3,1043548.59213707,1029380.6274508977
8860,2018-03-22 04:00:00,4,1037711.01713707,1022221.0303632339
8861,2018-03-22 05:00:00,5,1049222.82913707,1031944.2958965867
8862,2018-03-22 06:00:00,6,1070052.88413707,1050011.0445077834
8863,2018-03-22 07:00:00,7,1135742.63513707,1107652.5555926138
8864,2018-03-22 08:00:00,8,1258026.25613707,1218032.9817775846
8865,2018-03-22 09:00:00,9,1377204.33313707,1320844.285322838
8866,2018-03-22 10:00:00,10,1437610.46613707,1378178.663006366
8867,2018-03-22 11:00:00,11,1456042.32213707,1394356.9813955717
8868,2018-03-22 12:00:00,12,1461549.48513707,1395522.9536651208
8869,2018-03-22 13:00:00,13,1453733.21013707,1385443.2303095495
8870,2018-03-22 14:00:00,14,1472782.15013707,1399561.261680107
8871,2018-03-22 15:00:00,15,1468348.87813707,1397993.9653694131
8872,2018-03-22 16:00:00,16,1450147.58213707,1386194.3487449824
8873,2018-03-22 17:00:00,17,1404900.02513707,1354217.6160215496
8874,2018-03-22 18:00:00,18,1341845.40513707,1304809.8618015528
8875,2018-03-22 19:00:00,19,1286084.16413707,1258814.4211213996
8876,2018-03-22 20:00:00,20,1233915.59213707,1210440.4985731621
8877,2018-03-22 21:00:00,21,1196179.83713707,1177490.0358133288
8878,2018-03-22 22:00:00,22,1166477.14813707,1147194.038408059
8879,2018-03-22 23:00:00,23,1142218.84413707,1119336.0350132787
8880,2018-03-23,0,1117162.80113707,1105936.0071606056
8881,2018-03-23 01:00:00,1,1083559.46513707,1080714.8785176282
8882,2018-03-23 02:00:00,2,1064454.66213707,1058181.0927418142
8883,2018-03-23 03:00:00,3,1049215.95213707,1044348.3608375373
8884,2018-03-23 04:00:00,4,1041031.58413707,1038245.5727890012
8885,2018-03-23 05:00:00,5,1050847.72513707,1048198.5341480011
8886,2018-03-23 06:00:00,6,1070239.28113707,1065362.235354169
8887,2018-03-23 07:00:00,7,1131936.28613707,1121171.5943440367
8888,2018-03-23 08:00:00,8,1255248.27313707,1232368.368735116
8889,2018-03-23 09:00:00,9,1366718.57813707,1337450.2027687214
8890,2018-03-23 10:00:00,10,1431810.36513707,1396674.3183858183
8891,2018-03-23 11:00:00,11,1450004.13813707,1413976.252168019
8892,2018-03-23 12:00:00,12,1451390.13613707,1415777.3041418348
8893,2018-03-23 13:00:00,13,1439988.35713707,1407904.5821014952
8894,2018-03-23 14:00:00,14,1453488.63313707,1426231.8064047429
8895,2018-03-23 15:00:00,15,1458178.84013707,1426717.564133843
8896,2018-03-23 16:00:00,16,1443674.89013707,1414904.0909740333
8897,2018-03-23 17:00:00,17,1402428.74813707,1378961.363437727
8898,2018-03-23 18:00:00,18,1347027.00413707,1322432.0524260644
8899,2018-03-23 19:00:00,19,1297981.94813707,1272477.6408457314
8900,2018-03-23 20:00:00,20,1245137.61113707,1226942.0646036258
8901,2018-03-23 21:00:00,21,1208446.37813707,1192151.0631165402
8902,2018-03-23 22:00:00,22,1179837.02813707,1161595.1854340013
8903,2018-03-23 23:00:00,23,1157646.65413707,1136620.7894817302
8904,2018-03-24,0,1128089.86213707,1115158.7792919602
8905,2018-03-24 01:00:00,1,1093520.13213707,1084277.14205061
8906,2018-03-24 02:00:00,2,1064634.68613707,1062900.6701606568
8907,2018-03-24 03:00:00,3,1051494.52213707,1047777.9282952967
8908,2018-03-24 04:00:00,4,1042858.84313707,1039485.9539613969
8909,2018-03-24 05:00:00,5,1049840.94313707,1043930.9187725311
8910,2018-03-24 06:00:00,6,1054545.34213707,1043709.1467236376
8911,2018-03-24 07:00:00,7,1086795.39213707,1069834.3925173748
8912,2018-03-24 08:00:00,8,1165738.49513707,1137094.3469316065
8913,2018-03-24 09:00:00,9,1264194.23813707,1223860.551247206
8914,2018-03-24 10:00:00,10,1322100.74313707,1279192.6919397705
8915,2018-03-24 11:00:00,11,1342465.86213707,1298207.52204478
8916,2018-03-24 12:00:00,12,1340343.47213707,1300469.5380986356
8917,2018-03-24 13:00:00,13,1337364.17413707,1292886.276923964
8918,2018-03-24 14:00:00,14,1348627.96713707,1299797.0659301528
8919,2018-03-24 15:00:00,15,1339333.03813707,1296196.152555574
8920,2018-03-24 16:00:00,16,1316063.92913707,1283929.0784320487
8921,2018-03-24 17:00:00,17,1280522.42113707,1256431.7706246888
8922,2018-03-24 18:00:00,18,1249094.53113707,1228846.8881065997
8923,2018-03-24 19:00:00,19,1222855.80513707,1204721.4939339454
8924,2018-03-24 20:00:00,20,1195705.63613707,1179409.5281677574
8925,2018-03-24 21:00:00,21,1171518.67413707,1160256.1380873106
8926,2018-03-24 22:00:00,22,1148076.95013707,1136261.3352918082
8927,2018-03-24 23:00:00,23,1131649.79413707,1116592.0600489369
8928,2018-03-25,0,1111963.62613707,1101565.150372249
8929,2018-03-25 01:00:00,1,1080805.59313707,1073231.0080493323
8930,2018-03-25 02:00:00,2,1059087.04413707,1051479.4782861862
8931,2018-03-25 03:00:00,3,1045342.89513707,1035562.1014143727
8932,2018-03-25 04:00:00,4,1033384.52213707,1024688.5406061427
8933,2018-03-25 05:00:00,5,1030095.03213707,1023135.6959795114
8934,2018-03-25 06:00:00,6,1018772.92013707,1010743.1230214355
8935,2018-03-25 07:00:00,7,1014077.10713707,1003677.2086109843
8936,2018-03-25 08:00:00,8,1043958.06213707,1035828.5005717434
8937,2018-03-25 09:00:00,9,1078595.85513707,1076039.7412208037
8938,2018-03-25 10:00:00,10,1109380.71613707,1109566.824887739
8939,2018-03-25 11:00:00,11,1128981.78313707,1128965.8666601607
8940,2018-03-25 12:00:00,12,1138489.78313707,1134531.234913196
8941,2018-03-25 13:00:00,13,1135209.77413707,1129339.971053475
8942,2018-03-25 14:00:00,14,1136898.59713707,1132390.5264901875
8943,2018-03-25 15:00:00,15,1130497.62213707,1130828.3259695985
8944,2018-03-25 16:00:00,16,1122628.76013707,1121778.54766996
8945,2018-03-25 17:00:00,17,1110875.24313707,1110692.3224903059
8946,2018-03-25 18:00:00,18,1114309.03113707,1110324.455341305
8947,2018-03-25 19:00:00,19,1124644.75013707,1118196.4745513345
8948,2018-03-25 20:00:00,20,1122460.58713707,1113992.6878881047
8949,2018-03-25 21:00:00,21,1118172.84313707,1108421.4462900187
8950,2018-03-25 22:00:00,22,1109322.89013707,1098792.054399781
8951,2018-03-25 23:00:00,23,1098778.57913707,1088446.1622112053
8952,2018-03-26,0,1077008.55913707,1069158.8899526123
8953,2018-03-26 01:00:00,1,1049526.12113707,1046412.4739084382
8954,2018-03-26 02:00:00,2,1030697.14613707,1027393.27849008
8955,2018-03-26 03:00:00,3,1018299.69113707,1017660.0046847521
8956,2018-03-26 04:00:00,4,1013100.07513707,1011086.527333549
8957,2018-03-26 05:00:00,5,1020268.84813707,1018642.0188610705
8958,2018-03-26 06:00:00,6,1048602.40013707,1039382.4894934926
8959,2018-03-26 07:00:00,7,1121900.63513707,1102017.6541823798
8960,2018-03-26 08:00:00,8,1251563.66113707,1225669.2815660199
8961,2018-03-26 09:00:00,9,1370902.20413707,1332410.5373709504
8962,2018-03-26 10:00:00,10,1435968.09413707,1391160.8127398859
8963,2018-03-26 11:00:00,11,1444266.26913707,1412157.313141582
8964,2018-03-26 12:00:00,12,1443654.56213707,1415525.176816196
8965,2018-03-26 13:00:00,13,1433186.74513707,1409246.4775889427
8966,2018-03-26 14:00:00,14,1442312.18013707,1421517.7507921422
8967,2018-03-26 15:00:00,15,1442677.23213707,1421280.207597579
8968,2018-03-26 16:00:00,16,1428449.22213707,1407162.024421876
8969,2018-03-26 17:00:00,17,1397759.05413707,1370151.2677694934
8970,2018-03-26 18:00:00,18,1344599.51413707,1316993.6223157612
8971,2018-03-26 19:00:00,19,1290514.00613707,1270183.6376673747
8972,2018-03-26 20:00:00,20,1237118.49713707,1222993.9572347794
8973,2018-03-26 21:00:00,21,1201506.97313707,1190107.2520664344
8974,2018-03-26 22:00:00,22,1177517.65613707,1161739.1628453932
8975,2018-03-26 23:00:00,23,1159149.03113707,1136890.138775304
8976,2018-03-27,0,1128389.14013707,1108124.8815698035
8977,2018-03-27 01:00:00,1,1097840.41813707,1083341.1056930823
8978,2018-03-27 02:00:00,2,1076064.73913707,1062464.531474388
8979,2018-03-27 03:00:00,3,1061791.38813707,1047056.8795656688
