,Time,Hour,Load,PIKL
4106,2017-09-05 02:00:00,2,994762.35205707,999728.9960397184
4107,2017-09-05 03:00:00,3,983136.85217707,984226.5272770752
4108,2017-09-05 04:00:00,4,977456.16017707,979206.8962795533
4109,2017-09-05 05:00:00,5,993589.70609707,991928.0001679877
4110,2017-09-05 06:00:00,6,1023841.76585707,1021261.0881686368
4111,2017-09-05 07:00:00,7,1098115.71911707,1091241.4300067173
4112,2017-09-05 08:00:00,8,1219568.38791707,1213525.6961906923
4113,2017-09-05 09:00:00,9,1328289.33493707,1315541.1541430603
4114,2017-09-05 10:00:00,10,1377923.76433707,1366137.7013545877
4115,2017-09-05 11:00:00,11,1388630.72413707,1379147.7430188698
4116,2017-09-05 12:00:00,12,1385716.60613707,1373883.9759464902
4117,2017-09-05 13:00:00,13,1372230.13813707,1360810.9727433494
4118,2017-09-05 14:00:00,14,1353667.37673707,1366944.0748799108
4119,2017-09-05 15:00:00,15,1340506.18493707,1359654.5895425805
4120,2017-09-05 16:00:00,16,1323181.66893707,1344532.500896265
4121,2017-09-05 17:00:00,17,1282170.13113707,1313657.7313185188
4122,2017-09-05 18:00:00,18,1229785.57373707,1273183.7265284602
4123,2017-09-05 19:00:00,19,1167455.48651707,1226948.9850056497
4124,2017-09-05 20:00:00,20,1121325.00481707,1180460.4250710888
4125,2017-09-05 21:00:00,21,1091245.33705707,1146735.6598216316
4126,2017-09-05 22:00:00,22,1055905.56131707,1113296.2189065448
4127,2017-09-05 23:00:00,23,1029981.64359707,1079634.5126565422
4128,2017-09-06,0,998843.77987707,1055087.987655864
4129,2017-09-06 01:00:00,1,977596.89801707,1024631.5298322558
4130,2017-09-06 02:00:00,2,964076.23413707,1007503.2169284911
4131,2017-09-06 03:00:00,3,951579.23427707,990040.11883436
4132,2017-09-06 04:00:00,4,947143.24631707,980260.5323314287
4133,2017-09-06 05:00:00,5,959367.56827707,999278.9393443638
4134,2017-09-06 06:00:00,6,980455.43203707,1029336.9702901155
4135,2017-09-06 07:00:00,7,1033201.14151707,1097765.1769763364
4136,2017-09-06 08:00:00,8,1129653.90463707,1212309.4131507338
4137,2017-09-06 09:00:00,9,1220786.22573707,1313568.3626763541
4138,2017-09-06 10:00:00,10,1257369.04173707,1365255.4317694653
4139,2017-09-06 11:00:00,11,1265258.95573707,1374892.782108586
4140,2017-09-06 12:00:00,12,1254306.85373707,1371062.2926406125
4141,2017-09-06 13:00:00,13,1236580.47173707,1360649.863170168
4142,2017-09-06 14:00:00,14,1226408.46973707,1370974.315266662
4143,2017-09-06 15:00:00,15,1209131.90773707,1364444.2136915997
4144,2017-09-06 16:00:00,16,1190526.67425707,1353170.250767719
4145,2017-09-06 17:00:00,17,1164901.68641707,1325349.550188251
4146,2017-09-06 18:00:00,18,1141788.48067707,1283557.422697816
4147,2017-09-06 19:00:00,19,1115322.77897707,1238167.7942287743
4148,2017-09-06 20:00:00,20,1091498.89919707,1189878.1506450884
4149,2017-09-06 21:00:00,21,1068281.88939707,1154778.8056177075
4150,2017-09-06 22:00:00,22,1044255.47353707,1120940.0208684492
4151,2017-09-06 23:00:00,23,1016811.63575707,1085011.8287674459
4152,2017-09-07,0,988954.88593707,1023282.8677473946
4153,2017-09-07 01:00:00,1,969480.57409707,979052.0373163479
4154,2017-09-07 02:00:00,2,957525.33615707,960870.1134271541
4155,2017-09-07 03:00:00,3,946461.16629707,951437.9853577544
4156,2017-09-07 04:00:00,4,943064.32429707,948216.6971752946
4157,2017-09-07 05:00:00,5,955694.82827707,959613.0647925787
4158,2017-09-07 06:00:00,6,989223.95601707,986742.2921283279
4159,2017-09-07 07:00:00,7,1053022.11143707,1051486.8804711867
4160,2017-09-07 08:00:00,8,1163652.67231707,1158236.330030552
4161,2017-09-07 09:00:00,9,1258385.11153707,1252655.6830403984
4162,2017-09-07 10:00:00,10,1312744.05893707,1299869.6131610165
4163,2017-09-07 11:00:00,11,1326032.02693707,1307027.9155715778
4164,2017-09-07 12:00:00,12,1324824.04093707,1298523.5440473538
4165,2017-09-07 13:00:00,13,1319065.60093707,1289587.1152192785
4166,2017-09-07 14:00:00,14,1331209.83093707,1290324.143668095
4167,2017-09-07 15:00:00,15,1328547.61693707,1286315.5121283338
4168,2017-09-07 16:00:00,16,1319491.42693707,1277871.2495980968
4169,2017-09-07 17:00:00,17,1292316.71493707,1253647.8827129593
4170,2017-09-07 18:00:00,18,1246865.32973707,1224453.0403029872
4171,2017-09-07 19:00:00,19,1198506.39985707,1184004.5138275048
4172,2017-09-07 20:00:00,20,1147157.83249707,1141648.001086701
4173,2017-09-07 21:00:00,21,1105956.72289707,1108852.230524013
4174,2017-09-07 22:00:00,22,1068875.79529707,1069742.0316658493
4175,2017-09-07 23:00:00,23,1034651.94759707,1033774.9002478174
4176,2017-09-08,0,999694.75781707,998441.0971183892
4177,2017-09-08 01:00:00,1,974349.92397707,981753.7180802381
4178,2017-09-08 02:00:00,2,959023.34815707,967948.1508941066
4179,2017-09-08 03:00:00,3,948118.26625707,962297.8816511822
4180,2017-09-08 04:00:00,4,942139.68829707,961967.7995176312
4181,2017-09-08 05:00:00,5,958401.14425707,973180.1229701788
4182,2017-09-08 06:00:00,6,987488.09001707,1003007.1889533459
4183,2017-09-08 07:00:00,7,1053371.56737707,1062420.2026682864
4184,2017-09-08 08:00:00,8,1173428.76613707,1165689.7774342364
4185,2017-09-08 09:00:00,9,1269361.75933707,1262637.3588162027
4186,2017-09-08 10:00:00,10,1324805.86293707,1310012.221560847
4187,2017-09-08 11:00:00,11,1338934.27293707,1321031.8440147245
4188,2017-09-08 12:00:00,12,1335837.24293707,1316704.7137184674
4189,2017-09-08 13:00:00,13,1325047.06493707,1304409.5780378482
4190,2017-09-08 14:00:00,14,1345268.83273707,1310740.364477294
4191,2017-09-08 15:00:00,15,1341235.88093707,1302247.5365051778
4192,2017-09-08 16:00:00,16,1331364.65893707,1286646.3376485575
4193,2017-09-08 17:00:00,17,1296867.00493707,1259979.7804053032
4194,2017-09-08 18:00:00,18,1251281.85753707,1225436.31292095
4195,2017-09-08 19:00:00,19,1202063.61983707,1184679.1447000802
4196,2017-09-08 20:00:00,20,1154201.15841707,1143638.1363555726
4197,2017-09-08 21:00:00,21,1113491.53681707,1112310.7253807592
4198,2017-09-08 22:00:00,22,1077808.18517707,1075564.6585808867
4199,2017-09-08 23:00:00,23,1041421.32945707,1041706.205201576
4200,2017-09-09,0,1015088.34369707,1008812.1882676602
4201,2017-09-09 01:00:00,1,988952.05989707,985306.6515554909
4202,2017-09-09 02:00:00,2,971834.00809707,968770.6203050856
4203,2017-09-09 03:00:00,3,960067.62621707,959137.4186526751
4204,2017-09-09 04:00:00,4,953531.06627707,952169.2077438238
4205,2017-09-09 05:00:00,5,964314.19021707,959609.9538174319
4206,2017-09-09 06:00:00,6,975372.80219707,971334.1761998513
4207,2017-09-09 07:00:00,7,1008734.24985707,1000444.3835927628
4208,2017-09-09 08:00:00,8,1075327.09129707,1064008.225619415
4209,2017-09-09 09:00:00,9,1156557.48857707,1135512.9358339543
4210,2017-09-09 10:00:00,10,1204240.75213707,1181811.457683387
4211,2017-09-09 11:00:00,11,1220462.63773707,1192058.1186346815
4212,2017-09-09 12:00:00,12,1218523.67573707,1186936.3782761283
4213,2017-09-09 13:00:00,13,1207778.03773707,1173035.7801096144
4214,2017-09-09 14:00:00,14,1213117.68773707,1175362.8396195855
4215,2017-09-09 15:00:00,15,1208630.84973707,1165931.4635360064
4216,2017-09-09 16:00:00,16,1194290.02633707,1154686.5867204636
4217,2017-09-09 17:00:00,17,1166795.75239707,1137139.6995362442
4218,2017-09-09 18:00:00,18,1153722.52653707,1130014.8181821161
4219,2017-09-09 19:00:00,19,1134114.82675707,1113389.9099787688
4220,2017-09-09 20:00:00,20,1108955.33895707,1088593.9101764127
4221,2017-09-09 21:00:00,21,1086680.18923707,1070745.5211970822
4222,2017-09-09 22:00:00,22,1055683.55145707,1044762.2740308609
4223,2017-09-09 23:00:00,23,1033586.32763707,1015092.3204077256
4224,2017-09-10,0,1000735.74773707,999830.7119110365
4225,2017-09-10 01:00:00,1,976464.51193707,986019.1377441941
4226,2017-09-10 02:00:00,2,957035.82817707,970112.7467371144
4227,2017-09-10 03:00:00,3,949457.54421707,959737.2319809495
4228,2017-09-10 04:00:00,4,939784.18633707,953990.3576211503
4229,2017-09-10 05:00:00,5,941735.10429707,956686.3595485947
4230,2017-09-10 06:00:00,6,937780.34035707,956061.7411193765
4231,2017-09-10 07:00:00,7,940637.67429707,957636.7331190021
4232,2017-09-10 08:00:00,8,973482.25595707,984072.0246632387
4233,2017-09-10 09:00:00,9,1006933.35563707,1012664.6476945664
4234,2017-09-10 10:00:00,10,1033450.84345707,1038234.3870615473
4235,2017-09-10 11:00:00,11,1052964.93135707,1052001.6680792891
4236,2017-09-10 12:00:00,12,1055625.63531707,1053891.2141050855
4237,2017-09-10 13:00:00,13,1045899.07135707,1049022.0715766086
4238,2017-09-10 14:00:00,14,1043705.31535707,1048788.77057475
4239,2017-09-10 15:00:00,15,1038237.57541707,1045044.6387597751
4240,2017-09-10 16:00:00,16,1036416.07543707,1041177.8129368824
4241,2017-09-10 17:00:00,17,1032345.09749707,1037162.3115362196
4242,2017-09-10 18:00:00,18,1042357.46539707,1050615.504611483
4243,2017-09-10 19:00:00,19,1046045.46939707,1056736.4014347033
4244,2017-09-10 20:00:00,20,1037954.24149707,1048405.3324309654
4245,2017-09-10 21:00:00,21,1028799.08953707,1039601.9434532796
4246,2017-09-10 22:00:00,22,1010393.37965707,1023107.0542500135
4247,2017-09-10 23:00:00,23,992916.79783707,1003212.6052712802
4248,2017-09-11,0,973521.33595707,985766.750004222
4249,2017-09-11 01:00:00,1,948107.23013707,956208.8845729629
4250,2017-09-11 02:00:00,2,932243.16025707,941680.7202867157
4251,2017-09-11 03:00:00,3,925433.64631707,933773.2600056564
4252,2017-09-11 04:00:00,4,920674.13837707,929235.6287751492
4253,2017-09-11 05:00:00,5,934605.49021707,944952.9794252414
4254,2017-09-11 06:00:00,6,962017.44605707,985102.6116160344
4255,2017-09-11 07:00:00,7,1038021.81517707,1060073.6950266096
4256,2017-09-11 08:00:00,8,1161077.09399707,1167075.7820526322
4257,2017-09-11 09:00:00,9,1273385.15293707,1267912.1411142487
4258,2017-09-11 10:00:00,10,1328836.76613707,1319556.033397106
4259,2017-09-11 11:00:00,11,1336757.04413707,1334024.271937873
4260,2017-09-11 12:00:00,12,1335885.13413707,1332909.9937274156
4261,2017-09-11 13:00:00,13,1326255.64813707,1322332.08112338
4262,2017-09-11 14:00:00,14,1341307.00213707,1331262.31068777
4263,2017-09-11 15:00:00,15,1335570.49413707,1329153.7286249502
4264,2017-09-11 16:00:00,16,1327601.51613707,1316461.2567317113
4265,2017-09-11 17:00:00,17,1291748.58073707,1287937.847836053
4266,2017-09-11 18:00:00,18,1242389.84733707,1249456.0606828195
4267,2017-09-11 19:00:00,19,1187624.99385707,1202871.972889008
4268,2017-09-11 20:00:00,20,1137626.42629707,1155772.745771416
4269,2017-09-11 21:00:00,21,1092178.95279707,1119980.4446590364
4270,2017-09-11 22:00:00,22,1052975.81117707,1085139.1911756261
4271,2017-09-11 23:00:00,23,1025544.37145707,1050792.9974668648
4272,2017-09-12,0,998987.70167707,1029467.4856866833
4273,2017-09-12 01:00:00,1,973437.45989707,991533.164452224
4274,2017-09-12 02:00:00,2,956265.69403707,974057.694846106
4275,2017-09-12 03:00:00,3,945733.97615707,964789.518690256
4276,2017-09-12 04:00:00,4,938751.41415707,960428.7780629593
4277,2017-09-12 05:00:00,5,952732.19817707,971760.913516219
4278,2017-09-12 06:00:00,6,979254.05995707,995169.9041740715
4279,2017-09-12 07:00:00,7,1048373.31523707,1059021.3447718367
4280,2017-09-12 08:00:00,8,1170757.43405707,1176062.6193287913
4281,2017-09-12 09:00:00,9,1281298.12093707,1274969.7216504037
4282,2017-09-12 10:00:00,10,1335607.04833707,1326360.6687819706
4283,2017-09-12 11:00:00,11,1348503.72013707,1337354.1355262345
4284,2017-09-12 12:00:00,12,1350765.61813707,1332645.3114263108
4285,2017-09-12 13:00:00,13,1341717.50813707,1322294.9874877527
4286,2017-09-12 14:00:00,14,1353663.38013707,1328989.8383581412
4287,2017-09-12 15:00:00,15,1352061.98413707,1321405.248605783
4288,2017-09-12 16:00:00,16,1341902.23413707,1308951.3544788472
4289,2017-09-12 17:00:00,17,1312487.49873707,1283837.4019000719
4290,2017-09-12 18:00:00,18,1259725.18693707,1249806.119737778
4291,2017-09-12 19:00:00,19,1200508.06379707,1201262.668472837
4292,2017-09-12 20:00:00,20,1153535.83225707,1153927.3738790276
4293,2017-09-12 21:00:00,21,1111137.05265707,1117696.1316341746
4294,2017-09-12 22:00:00,22,1072975.72509707,1081298.6919030058
4295,2017-09-12 23:00:00,23,1041722.84939707,1044287.4542936768
4296,2017-09-13,0,1016516.93761707,1010872.7223144504
4297,2017-09-13 01:00:00,1,994717.90375707,981538.3062803252
4298,2017-09-13 02:00:00,2,974672.09001707,965211.3844889824
4299,2017-09-13 03:00:00,3,964353.58607707,954644.8098619925
4300,2017-09-13 04:00:00,4,959000.17013707,949370.7943504081
4301,2017-09-13 05:00:00,5,970983.00609707,960331.0035676634
4302,2017-09-13 06:00:00,6,998715.45787707,984396.5841963374
4303,2017-09-13 07:00:00,7,1065470.31117707,1048448.8296134586
4304,2017-09-13 08:00:00,8,1192086.37601707,1161210.0336659458
4305,2017-09-13 09:00:00,9,1310075.38693707,1260820.0882284914
4306,2017-09-13 10:00:00,10,1362320.26213707,1314430.9999410852
4307,2017-09-13 11:00:00,11,1373781.70613707,1328797.3147710168
4308,2017-09-13 12:00:00,12,1372971.30613707,1327180.0219003658
4309,2017-09-13 13:00:00,13,1381915.23013707,1319807.2204028354
4310,2017-09-13 14:00:00,14,1388937.62413707,1330621.2648487706
4311,2017-09-13 15:00:00,15,1371568.35013707,1326383.0474530838
4312,2017-09-13 16:00:00,16,1395039.37213707,1314840.1434150871
4313,2017-09-13 17:00:00,17,1374483.07673707,1285239.5296557338
4314,2017-09-13 18:00:00,18,1327781.99493707,1245735.1839996527
4315,2017-09-13 19:00:00,19,1276518.76773707,1192812.1981780012
4316,2017-09-13 20:00:00,20,1225677.01433707,1144615.8979639155
4317,2017-09-13 21:00:00,21,1185811.13059707,1109934.6827168209
4318,2017-09-13 22:00:00,22,1147266.11695707,1074828.7602504892
4319,2017-09-13 23:00:00,23,1117469.64127707,1039755.5277275243
4320,2017-09-14,0,1082373.06155707,1019580.1247989462
4321,2017-09-14 01:00:00,1,1053718.78973707,995791.7319615079
4322,2017-09-14 02:00:00,2,1034083.43591707,976967.3403512534
4323,2017-09-14 03:00:00,3,1023240.76399707,964219.1408314181
4324,2017-09-14 04:00:00,4,1014851.52009707,957913.6342368325
4325,2017-09-14 05:00:00,5,1025593.97005707,968458.8015741808
4326,2017-09-14 06:00:00,6,1049226.52587707,996543.7363112305
4327,2017-09-14 07:00:00,7,1118408.51515707,1066865.8391359001
4328,2017-09-14 08:00:00,8,1249315.89193707,1189440.9829703006
4329,2017-09-14 09:00:00,9,1365908.97093707,1291439.9714376244
4330,2017-09-14 10:00:00,10,1417877.94013707,1347146.3446696226
4331,2017-09-14 11:00:00,11,1433239.83813707,1360798.9174773183
4332,2017-09-14 12:00:00,12,1434639.55813707,1360732.7594537677
4333,2017-09-14 13:00:00,13,1424524.40213707,1351684.0625083742
4334,2017-09-14 14:00:00,14,1441993.41413707,1361707.9130369083
4335,2017-09-14 15:00:00,15,1436817.12813707,1359078.6300605736
4336,2017-09-14 16:00:00,16,1422308.16613707,1345705.0577909555
4337,2017-09-14 17:00:00,17,1385262.83493707,1312689.676813779
4338,2017-09-14 18:00:00,18,1338055.57513707,1265697.3339555461
4339,2017-09-14 19:00:00,19,1285308.33573707,1211414.332340402
4340,2017-09-14 20:00:00,20,1241660.94833707,1159298.1005896442
4341,2017-09-14 21:00:00,21,1199683.74261707,1123266.810421003
4342,2017-09-14 22:00:00,22,1157674.24507707,1086867.8819655513
4343,2017-09-14 23:00:00,23,1124426.60937707,1051230.5270883646
4344,2017-09-15,0,1101800.46153707,1068293.9490558002
4345,2017-09-15 01:00:00,1,1073467.95175707,1052682.3658610506
4346,2017-09-15 02:00:00,2,1054026.49795707,1035612.0377821634
4347,2017-09-15 03:00:00,3,1043201.58205707,1026049.006875619
4348,2017-09-15 04:00:00,4,1035108.49011707,1018477.8732172969
4349,2017-09-15 05:00:00,5,1048968.67005707,1026641.8799990404
4350,2017-09-15 06:00:00,6,1072611.34387707,1048352.8825835745
4351,2017-09-15 07:00:00,7,1141138.19913707,1119202.6109674573
4352,2017-09-15 08:00:00,8,1256734.90813707,1243667.429834206
4353,2017-09-15 09:00:00,9,1358234.29913707,1350598.0183520038
4354,2017-09-15 10:00:00,10,1403272.39073707,1402308.6127731393
4355,2017-09-15 11:00:00,11,1418944.64213707,1418941.4672131909
4356,2017-09-15 12:00:00,12,1412750.28413707,1416623.5615446635
4357,2017-09-15 13:00:00,13,1401456.05213707,1412485.1917717915
4358,2017-09-15 14:00:00,14,1418705.01413707,1427237.330806533
4359,2017-09-15 15:00:00,15,1420785.56213707,1423237.518047708
4360,2017-09-15 16:00:00,16,1403233.31673707,1412749.0988953875
4361,2017-09-15 17:00:00,17,1363376.13293707,1385968.3420096033
4362,2017-09-15 18:00:00,18,1314233.14533707,1336142.7956185683
4363,2017-09-15 19:00:00,19,1252119.68993707,1281124.5489762414
4364,2017-09-15 20:00:00,20,1192095.29255707,1233185.636166205
4365,2017-09-15 21:00:00,21,1149232.84689707,1195771.6020712128
4366,2017-09-15 22:00:00,22,1113583.85121707,1166626.1343314564
4367,2017-09-15 23:00:00,23,1089925.50155707,1129640.178263644
4368,2017-09-16,0,1074812.81375707,1107345.4800496183
4369,2017-09-16 01:00:00,1,1052453.46589707,1071003.8888888883
4370,2017-09-16 02:00:00,2,1032996.29401707,1051897.9036411766
4371,2017-09-16 03:00:00,3,1018972.30615707,1036475.3038467957
4372,2017-09-16 04:00:00,4,1009332.12025707,1028901.6889725127
4373,2017-09-16 05:00:00,5,1007038.91419707,1034476.8863913746
4374,2017-09-16 06:00:00,6,1001113.02429707,1038837.0099191738
4375,2017-09-16 07:00:00,7,1009864.54225707,1069145.1790582114
4376,2017-09-16 08:00:00,8,1045020.18601707,1131445.0182352816
4377,2017-09-16 09:00:00,9,1085341.02169707,1209098.8290157993
4378,2017-09-16 10:00:00,10,1117152.86941707,1256373.4685928065
4379,2017-09-16 11:00:00,11,1130605.73123707,1274255.401638171
4380,2017-09-16 12:00:00,12,1125617.35925707,1275817.9700395956
4381,2017-09-16 13:00:00,13,1124803.77123707,1268380.5629317553
4382,2017-09-16 14:00:00,14,1129782.20917707,1275021.728741364
4383,2017-09-16 15:00:00,15,1125431.32717707,1270036.8245866944
4384,2017-09-16 16:00:00,16,1115858.28527707,1256213.1357007506
4385,2017-09-16 17:00:00,17,1102964.14339707,1235040.800100535
4386,2017-09-16 18:00:00,18,1109669.76535707,1219780.638394219
4387,2017-09-16 19:00:00,19,1116460.75333707,1193682.1844289126
4388,2017-09-16 20:00:00,20,1101269.23747707,1170581.277547005
4389,2017-09-16 21:00:00,21,1089429.05157707,1148788.7690501949
4390,2017-09-16 22:00:00,22,1080436.94169707,1122872.9001217436
4391,2017-09-16 23:00:00,23,1065918.74977707,1099603.8879928994
4464,2017-09-20,0,1116438.87183707,1085705.2418999674
4465,2017-09-20 01:00:00,1,1084617.49803707,1030533.8261263608
4466,2017-09-20 02:00:00,2,1064171.61417707,1010825.7181146996
4467,2017-09-20 03:00:00,3,1051994.04225707,997538.1788858218
4468,2017-09-20 04:00:00,4,1041089.43637707,989691.2552896601
4469,2017-09-20 05:00:00,5,1051409.40827707,1009786.0199005709
4470,2017-09-20 06:00:00,6,1072116.88209707,1047956.8396884191
4471,2017-09-20 07:00:00,7,1143440.19549707,1130205.3274174132
4472,2017-09-20 08:00:00,8,1277131.05433707,1180358.8801177708
4473,2017-09-20 09:00:00,9,1387442.60933707,1295632.9819611828
4474,2017-09-20 10:00:00,10,1450358.84293707,1357656.3725881667
4475,2017-09-20 11:00:00,11,1470558.01293707,1374017.614911494
4476,2017-09-20 12:00:00,12,1473641.41893707,1375521.6333445858
4477,2017-09-20 13:00:00,13,1464652.89293707,1368077.9170665077
4478,2017-09-20 14:00:00,14,1485114.73893707,1376996.4766469842
4479,2017-09-20 15:00:00,15,1484789.06693707,1370408.9560483042
4480,2017-09-20 16:00:00,16,1473261.45693707,1359634.6241513055
4481,2017-09-20 17:00:00,17,1433645.63693707,1326907.3296270655
4482,2017-09-20 18:00:00,18,1369861.75353707,1281612.1321822372
4483,2017-09-20 19:00:00,19,1307064.26013707,1227427.7154159404
4484,2017-09-20 20:00:00,20,1253643.32253707,1187922.225587381
4485,2017-09-20 21:00:00,21,1218094.00713707,1159494.150663061
4486,2017-09-20 22:00:00,22,1185509.94933707,1133228.4132402253
4487,2017-09-20 23:00:00,23,1155304.00751707,1108835.3322612776
4488,2017-09-21,0,1119980.52573707,1111422.2563566011
4489,2017-09-21 01:00:00,1,1087840.12393707,1096044.9497572207
4490,2017-09-21 02:00:00,2,1064919.58213707,1073219.777569273
4491,2017-09-21 03:00:00,3,1049508.92825707,1061856.5320720572
4492,2017-09-21 04:00:00,4,1041482.00029707,1052548.974668707
4493,2017-09-21 05:00:00,5,1053427.72423707,1069630.6222569344
4494,2017-09-21 06:00:00,6,1081921.50405707,1095682.3500171953
4495,2017-09-21 07:00:00,7,1143577.67343707,1169318.0621348354
4496,2017-09-21 08:00:00,8,1275231.31813707,1320773.3172749043
4497,2017-09-21 09:00:00,9,1401202.11313707,1452012.4028805902
4498,2017-09-21 10:00:00,10,1447719.67293707,1514184.803281892
4499,2017-09-21 11:00:00,11,1461535.24493707,1534016.904317305
4500,2017-09-21 12:00:00,12,1464155.61693707,1532821.268669878
4501,2017-09-21 13:00:00,13,1465888.26893707,1522309.0291517444
4502,2017-09-21 14:00:00,14,1490729.11493707,1537292.886203881
4503,2017-09-21 15:00:00,15,1491332.62493707,1526662.6707566164
4504,2017-09-21 16:00:00,16,1470891.92493707,1499500.2706040496
4505,2017-09-21 17:00:00,17,1428868.16733707,1458829.9568153503
4506,2017-09-21 18:00:00,18,1366915.86973707,1393329.2001858843
4507,2017-09-21 19:00:00,19,1301214.12453707,1329908.4395712675
4508,2017-09-21 20:00:00,20,1254247.48873707,1277386.068426566
4509,2017-09-21 21:00:00,21,1217325.09333707,1243932.635644777
4510,2017-09-21 22:00:00,22,1182109.13345707,1210893.355840969
4511,2017-09-21 23:00:00,23,1149642.16167707,1175672.17086825
4512,2017-09-22,0,1115576.28791707,1120411.988790152
4513,2017-09-22 01:00:00,1,1087713.46603707,1093536.9830192237
4514,2017-09-22 02:00:00,2,1061016.73435707,1071391.3847526398
4515,2017-09-22 03:00:00,3,1048601.17837707,1055578.2583842461
4516,2017-09-22 04:00:00,4,1039017.22645707,1048987.7703388778
4517,2017-09-22 05:00:00,5,1048711.46439707,1058759.5882626453
4518,2017-09-22 06:00:00,6,1079829.41619707,1078581.1852396214
4519,2017-09-22 07:00:00,7,1152520.02367707,1138490.1665791192
4520,2017-09-22 08:00:00,8,1286171.68873707,1250184.7553456926
4521,2017-09-22 09:00:00,9,1401661.30773707,1349639.520753852
4522,2017-09-22 10:00:00,10,1460589.36893707,1402275.9380530787
4523,2017-09-22 11:00:00,11,1484809.19093707,1414370.306527614
4524,2017-09-22 12:00:00,12,1486126.49093707,1406444.3522030266
4525,2017-09-22 13:00:00,13,1473664.61893707,1396505.7119871213
4526,2017-09-22 14:00:00,14,1488452.56493707,1405475.064591988
4527,2017-09-22 15:00:00,15,1480045.15093707,1400909.3435146625
4528,2017-09-22 16:00:00,16,1439515.89913707,1386491.8774493109
4529,2017-09-22 17:00:00,17,1389010.50973707,1353448.1179469675
4530,2017-09-22 18:00:00,18,1326476.24413707,1314697.1514097066
4531,2017-09-22 19:00:00,19,1267448.41653707,1264657.6476882915
4532,2017-09-22 20:00:00,20,1218946.51113707,1218494.3898176274
4533,2017-09-22 21:00:00,21,1179395.08741707,1186427.6659975424
4534,2017-09-22 22:00:00,22,1151732.47967707,1157655.5677540556
4535,2017-09-22 23:00:00,23,1120507.81787707,1135081.5933574846
4536,2017-09-23,0,1089386.36607707,1114311.0392980701
4537,2017-09-23 01:00:00,1,1059761.13225707,1086515.9352941443
4538,2017-09-23 02:00:00,2,1038890.60441707,1062714.7403534227
4539,2017-09-23 03:00:00,3,1023500.44045707,1044230.4522238057
4540,2017-09-23 04:00:00,4,1015466.50853707,1032402.5473818613
4541,2017-09-23 05:00:00,5,1022295.81251707,1039829.1385895809
4542,2017-09-23 06:00:00,6,1032280.69051707,1049944.3406227713
4543,2017-09-23 07:00:00,7,1073102.75017707,1082124.412871576
4544,2017-09-23 08:00:00,8,1150845.52763707,1156267.0646308197
4545,2017-09-23 09:00:00,9,1244619.09693707,1246961.3583684708
4546,2017-09-23 10:00:00,10,1297045.46053707,1298445.0332351539
4547,2017-09-23 11:00:00,11,1325387.34253707,1316914.2129715278
4548,2017-09-23 12:00:00,12,1327691.37653707,1322566.0218251774
4549,2017-09-23 13:00:00,13,1316521.59253707,1315330.5880322184
4550,2017-09-23 14:00:00,14,1329023.01453707,1321032.9641691125
4551,2017-09-23 15:00:00,15,1312263.24453707,1311101.416712108
4552,2017-09-23 16:00:00,16,1284312.33453707,1293648.886064448
4553,2017-09-23 17:00:00,17,1258418.23253707,1259807.7213330334
4554,2017-09-23 18:00:00,18,1226515.82133707,1229297.05656795
4555,2017-09-23 19:00:00,19,1182144.12341707,1197495.8129877765
4556,2017-09-23 20:00:00,20,1150291.48973707,1176062.6317527404
4557,2017-09-23 21:00:00,21,1123950.52389707,1161145.2598227474
4558,2017-09-23 22:00:00,22,1103166.88803707,1142552.038596457
4559,2017-09-23 23:00:00,23,1074783.79415707,1121061.2000475333
4560,2017-09-24,0,1042002.46629707,1082061.1450812286
4561,2017-09-24 01:00:00,1,1019135.86043707,1048546.491235607
4562,2017-09-24 02:00:00,2,999020.02463707,1026667.0225188984
4563,2017-09-24 03:00:00,3,992687.79269707,1013041.6940155864
4564,2017-09-24 04:00:00,4,986766.58669707,1002687.962353469
4565,2017-09-24 05:00:00,5,985836.39467707,1003158.6982807057
4566,2017-09-24 06:00:00,6,981418.40875707,996644.8067917149
4567,2017-09-24 07:00:00,7,980993.14073707,992366.8483137937
4568,2017-09-24 08:00:00,8,1013528.19055707,1021503.4602545435
4569,2017-09-24 09:00:00,9,1051601.66031707,1060489.1354352727
4570,2017-09-24 10:00:00,10,1086356.16809707,1091884.434050495
4571,2017-09-24 11:00:00,11,1110929.07197707,1109782.5611993782
4572,2017-09-24 12:00:00,12,1121101.95585707,1118345.4942865323
4573,2017-09-24 13:00:00,13,1117416.86987707,1114298.8348879074
4574,2017-09-24 14:00:00,14,1120851.08585707,1116333.130892649
4575,2017-09-24 15:00:00,15,1118733.35991707,1110584.6879400597
4576,2017-09-24 16:00:00,16,1101875.91801707,1100576.74863238
4577,2017-09-24 17:00:00,17,1095388.94803707,1085893.9192760007
4578,2017-09-24 18:00:00,18,1103476.96597707,1091470.3773381982
4579,2017-09-24 19:00:00,19,1085519.48005707,1097930.0763400635
4580,2017-09-24 20:00:00,20,1073949.25815707,1094514.7143197842
4581,2017-09-24 21:00:00,21,1067148.82821707,1089914.8193715988
4582,2017-09-24 22:00:00,22,1056133.26021707,1077918.6701011693
4583,2017-09-24 23:00:00,23,1035434.61235707,1063789.9714746415
4584,2017-09-25,0,1012758.87245707,1009934.6460756368
4585,2017-09-25 01:00:00,1,995043.06857707,987424.2348462243
