,Time,Hour,Load,WeakL
10440,2018-05-27,0,1089567.32213707,1128081.134085905
10441,2018-05-27 01:00:00,1,1075068.10613707,1079206.4076609584
10442,2018-05-27 02:00:00,2,1057885.74513707,1054289.6480556496
10443,2018-05-27 03:00:00,3,1051925.12613707,1041148.9415403099
10444,2018-05-27 04:00:00,4,1052766.05013707,1034245.859908586
10445,2018-05-27 05:00:00,5,1054253.82213707,1029866.6014599773
10446,2018-05-27 06:00:00,6,1043705.73313707,1017740.3612359961
10447,2018-05-27 07:00:00,7,1046058.49213707,1022700.4523880793
10448,2018-05-27 08:00:00,8,1072653.59113707,1067161.3583584812
10449,2018-05-27 09:00:00,9,1109125.79513707,1104598.701268111
10450,2018-05-27 10:00:00,10,1137159.49313707,1133531.4504046426
10451,2018-05-27 11:00:00,11,1154873.31413707,1152504.656610991
10452,2018-05-27 12:00:00,12,1156784.38413707,1156326.0436849904
10453,2018-05-27 13:00:00,13,1155214.25113707,1148543.9016834241
10454,2018-05-27 14:00:00,14,1153511.74613707,1145954.4682579525
10455,2018-05-27 15:00:00,15,1154958.60913707,1144357.9946400884
10456,2018-05-27 16:00:00,16,1146842.40413707,1141878.6092687554
10457,2018-05-27 17:00:00,17,1136968.63913707,1135821.7205764235
10458,2018-05-27 18:00:00,18,1137172.70813707,1135920.700896218
10459,2018-05-27 19:00:00,19,1143287.35413707,1143036.4531884585
10460,2018-05-27 20:00:00,20,1141716.60813707,1133499.9011405767
10461,2018-05-27 21:00:00,21,1146613.82013707,1128824.745605457
10462,2018-05-27 22:00:00,22,1139740.21213707,1116511.0099706142
10463,2018-05-27 23:00:00,23,1125916.67613707,1110891.417008891
10464,2018-05-28,0,1103752.51813707,1075280.382564085
10465,2018-05-28 01:00:00,1,1078396.84913707,1063482.934826905
10466,2018-05-28 02:00:00,2,1055837.93013707,1043558.7025321212
10467,2018-05-28 03:00:00,3,1047777.16913707,1037129.1542853018
10468,2018-05-28 04:00:00,4,1042996.21013707,1036725.8369861003
10469,2018-05-28 05:00:00,5,1052352.42713707,1043071.4878162757
10470,2018-05-28 06:00:00,6,1080403.58313707,1063458.6993102883
10471,2018-05-28 07:00:00,7,1158492.14313707,1139073.0490353308
10472,2018-05-28 08:00:00,8,1307833.44413707,1280520.1874600477
10473,2018-05-28 09:00:00,9,1425198.56913707,1394714.0490837907
10474,2018-05-28 10:00:00,10,1492955.10613707,1455897.113385695
10475,2018-05-28 11:00:00,11,1510326.43513707,1469952.4714362582
10476,2018-05-28 12:00:00,12,1506856.26813707,1467723.539516898
10477,2018-05-28 13:00:00,13,1495890.45513707,1463249.600704758
10478,2018-05-28 14:00:00,14,1510433.89413707,1470688.3586008567
10479,2018-05-28 15:00:00,15,1510961.62913707,1469584.2149484812
10480,2018-05-28 16:00:00,16,1486968.87313707,1457352.5232118596
10481,2018-05-28 17:00:00,17,1441571.34213707,1422618.764751667
10482,2018-05-28 18:00:00,18,1383515.40713707,1363286.0853810154
10483,2018-05-28 19:00:00,19,1324453.12413707,1304124.4922172313
10484,2018-05-28 20:00:00,20,1268988.39413707,1236223.4212497517
10485,2018-05-28 21:00:00,21,1235922.31813707,1195414.8784457187
10486,2018-05-28 22:00:00,22,1209757.94013707,1164209.2043628306
10487,2018-05-28 23:00:00,23,1186768.05913707,1141247.2720846185
10488,2018-05-29,0,1156226.74013707,1136444.18322602
10489,2018-05-29 01:00:00,1,1120952.78013707,1110838.011618198
10490,2018-05-29 02:00:00,2,1093989.70913707,1088719.6543206542
10491,2018-05-29 03:00:00,3,1080454.88413707,1078785.3366578755
10492,2018-05-29 04:00:00,4,1073745.93613707,1075722.5563000552
10493,2018-05-29 05:00:00,5,1081748.65013707,1085913.2553349673
10494,2018-05-29 06:00:00,6,1100434.01213707,1106720.631655427
10495,2018-05-29 07:00:00,7,1174187.73813707,1180136.1466585763
10496,2018-05-29 08:00:00,8,1313411.83813707,1316801.0811401312
10497,2018-05-29 09:00:00,9,1418399.10513707,1439530.8495679302
10498,2018-05-29 10:00:00,10,1482095.26913707,1500850.3198254532
10499,2018-05-29 11:00:00,11,1497003.04313707,1514488.4867760476
10500,2018-05-29 12:00:00,12,1498001.34913707,1509166.1842043635
10501,2018-05-29 13:00:00,13,1491862.77513707,1499043.4452760133
10502,2018-05-29 14:00:00,14,1498625.81713707,1511230.730518012
10503,2018-05-29 15:00:00,15,1492285.48613707,1506828.654028307
10504,2018-05-29 16:00:00,16,1441665.66713707,1491592.1363824275
10505,2018-05-29 17:00:00,17,1316819.59313707,1452786.979070576
10506,2018-05-29 18:00:00,18,1353192.47613707,1386064.745923836
10507,2018-05-29 19:00:00,19,1307594.46413707,1327698.8404273023
10508,2018-05-29 20:00:00,20,1254297.24113707,1270582.498540511
10509,2018-05-29 21:00:00,21,1221649.93213707,1235759.695903439
10510,2018-05-29 22:00:00,22,1198447.26413707,1207797.4453979414
10511,2018-05-29 23:00:00,23,1175411.05013707,1182709.592204746
10512,2018-05-30,0,1143278.49313707,1158096.225712221
10513,2018-05-30 01:00:00,1,1108653.86713707,1121771.3233812402
10514,2018-05-30 02:00:00,2,1079162.49613707,1094333.981446753
10515,2018-05-30 03:00:00,3,1065928.33913707,1082178.8587011276
10516,2018-05-30 04:00:00,4,1061306.03313707,1078640.8009129576
10517,2018-05-30 05:00:00,5,1072218.10113707,1086689.715081062
10518,2018-05-30 06:00:00,6,1093538.73413707,1104726.3423742135
10519,2018-05-30 07:00:00,7,1172189.29413707,1176664.4036246175
10520,2018-05-30 08:00:00,8,1312103.02713707,1306346.0915950336
10521,2018-05-30 09:00:00,9,1424026.50713707,1411419.4242325304
10522,2018-05-30 10:00:00,10,1481786.49313707,1470285.8141474505
10523,2018-05-30 11:00:00,11,1493858.21613707,1487760.4694369214
10524,2018-05-30 12:00:00,12,1492816.13913707,1489521.7882966492
10525,2018-05-30 13:00:00,13,1484290.34913707,1478583.8716377832
10526,2018-05-30 14:00:00,14,1499684.08813707,1489455.9399073136
10527,2018-05-30 15:00:00,15,1490898.86013707,1485484.6954820314
10528,2018-05-30 16:00:00,16,1472289.32113707,1470295.6083923061
10529,2018-05-30 17:00:00,17,1435491.99113707,1431912.857220366
10530,2018-05-30 18:00:00,18,1374453.70713707,1379763.3989293876
10531,2018-05-30 19:00:00,19,1321585.67413707,1329846.0408809786
10532,2018-05-30 20:00:00,20,1271194.37513707,1276173.5062636526
10533,2018-05-30 21:00:00,21,1238074.21213707,1240787.7965959301
10534,2018-05-30 22:00:00,22,1214141.06913707,1210868.715006336
10535,2018-05-30 23:00:00,23,1191076.16613707,1189075.1126326509
10536,2018-05-31,0,1161990.48313707,1162826.882020491
10537,2018-05-31 01:00:00,1,1128624.29713707,1140493.5336816038
10538,2018-05-31 02:00:00,2,1095250.87913707,1113310.6370504904
10539,2018-05-31 03:00:00,3,1078136.13713707,1099292.824256119
10540,2018-05-31 04:00:00,4,1074355.95313707,1097999.0911296457
10541,2018-05-31 05:00:00,5,1078382.15713707,1101221.4769872848
10542,2018-05-31 06:00:00,6,1093715.38513707,1120371.4533957227
10543,2018-05-31 07:00:00,7,1161933.34613707,1201488.604162785
10544,2018-05-31 08:00:00,8,1309970.36013707,1351293.4330466706
10545,2018-05-31 09:00:00,9,1421049.56813707,1459433.3029792288
10546,2018-05-31 10:00:00,10,1473774.73813707,1510838.7954759637
10547,2018-05-31 11:00:00,11,1489639.08713707,1521850.139822572
10548,2018-05-31 12:00:00,12,1491731.34713707,1515067.131043771
10549,2018-05-31 13:00:00,13,1484841.05313707,1501527.8306740143
10550,2018-05-31 14:00:00,14,1497932.71013707,1516311.1768877748
10551,2018-05-31 15:00:00,15,1493333.76513707,1520635.1254703687
10552,2018-05-31 16:00:00,16,1478501.90213707,1511562.0120380067
10553,2018-05-31 17:00:00,17,1438873.97613707,1476956.074383578
10554,2018-05-31 18:00:00,18,1380138.84313707,1434832.9053192798
10555,2018-05-31 19:00:00,19,1317260.72013707,1376654.246656127
10556,2018-05-31 20:00:00,20,1272823.06713707,1322312.976974018
10557,2018-05-31 21:00:00,21,1233142.57213707,1282866.7723333149
10558,2018-05-31 22:00:00,22,1205207.26713707,1245299.636458862
10559,2018-05-31 23:00:00,23,1175065.51713707,1220393.3888811325
10560,2018-06-01,0,1143025.99513707,1191025.3614890699
10561,2018-06-01 01:00:00,1,1115666.82313707,1117123.574229826
10562,2018-06-01 02:00:00,2,1087050.64313707,1088006.2600393572
10563,2018-06-01 03:00:00,3,1072212.34413707,1074447.4982438744
10564,2018-06-01 04:00:00,4,1065143.25613707,1070120.2955964918
10565,2018-06-01 05:00:00,5,1076607.22213707,1077135.5667749345
10566,2018-06-01 06:00:00,6,1092529.83713707,1096436.2123041719
10567,2018-06-01 07:00:00,7,1154588.11913707,1169427.400892553
10568,2018-06-01 08:00:00,8,1287115.40913707,1306046.239968446
10569,2018-06-01 09:00:00,9,1391775.28313707,1418023.3643086206
10570,2018-06-01 10:00:00,10,1452182.96213707,1478877.3751434863
10571,2018-06-01 11:00:00,11,1472089.84813707,1495120.5450402221
10572,2018-06-01 12:00:00,12,1467813.18013707,1494553.8795303686
10573,2018-06-01 13:00:00,13,1458880.24213707,1483130.2295350397
10574,2018-06-01 14:00:00,14,1466630.76213707,1494128.6914232436
10575,2018-06-01 15:00:00,15,1470177.15913707,1491355.570647648
10576,2018-06-01 16:00:00,16,1454472.47713707,1474071.0387263717
10577,2018-06-01 17:00:00,17,1409896.24313707,1430540.178595261
10578,2018-06-01 18:00:00,18,1344472.95913707,1371956.2658356035
10579,2018-06-01 19:00:00,19,1292636.35113707,1319128.1941042833
10580,2018-06-01 20:00:00,20,1247621.26613707,1266654.5870089869
10581,2018-06-01 21:00:00,21,1208075.42913707,1233901.4656188323
10582,2018-06-01 22:00:00,22,1185030.94813707,1205269.7399665175
10583,2018-06-01 23:00:00,23,1165278.24113707,1182390.8130856997
10584,2018-06-02,0,1132097.14413707,1150654.7982435178
10585,2018-06-02 01:00:00,1,1100801.24513707,1110475.5736779617
10586,2018-06-02 02:00:00,2,1075559.65813707,1081057.9554708898
10587,2018-06-02 03:00:00,3,1057454.84813707,1066181.2997995869
10588,2018-06-02 04:00:00,4,1046778.35713707,1060278.798865649
10589,2018-06-02 05:00:00,5,1048299.68413707,1064407.5110732834
10590,2018-06-02 06:00:00,6,1043943.79513707,1067144.8459260773
10591,2018-06-02 07:00:00,7,1071995.60513707,1106894.931721125
10592,2018-06-02 08:00:00,8,1124654.43313707,1183870.337805737
10593,2018-06-02 09:00:00,9,1188053.11213707,1271494.5710928994
10594,2018-06-02 10:00:00,10,1229383.76013707,1330445.919540306
10595,2018-06-02 11:00:00,11,1249236.32013707,1347338.7992621062
10596,2018-06-02 12:00:00,12,1248242.84713707,1343389.4666680007
10597,2018-06-02 13:00:00,13,1230703.57413707,1332796.3646608044
10598,2018-06-02 14:00:00,14,1240423.06013707,1332845.9235572307
10599,2018-06-02 15:00:00,15,1242854.80813707,1323190.0260190123
10600,2018-06-02 16:00:00,16,1234991.70113707,1309296.1568828905
10601,2018-06-02 17:00:00,17,1216907.11413707,1276128.0183420393
10602,2018-06-02 18:00:00,18,1198802.28213707,1250699.8116899433
10603,2018-06-02 19:00:00,19,1174150.51113707,1223862.1736163532
10604,2018-06-02 20:00:00,20,1149179.65313707,1192291.3494648284
10605,2018-06-02 21:00:00,21,1136278.16213707,1174897.8618702549
10606,2018-06-02 22:00:00,22,1114788.99513707,1155321.8294469235
10607,2018-06-02 23:00:00,23,1096973.21313707,1139432.0051239224
10608,2018-06-03,0,1080098.84313707,1117439.689484359
10609,2018-06-03 01:00:00,1,1059633.26513707,1078061.5314015504
10610,2018-06-03 02:00:00,2,1042759.61813707,1053468.2807946722
10611,2018-06-03 03:00:00,3,1031711.98213707,1041319.37568279
10612,2018-06-03 04:00:00,4,1024819.11013707,1033892.0973473531
10613,2018-06-03 05:00:00,5,1024228.51113707,1032106.0991886676
10614,2018-06-03 06:00:00,6,1014985.78513707,1019482.6925500775
10615,2018-06-03 07:00:00,7,1013839.72713707,1022200.0428958354
10616,2018-06-03 08:00:00,8,1040251.55813707,1061710.3029364857
10617,2018-06-03 09:00:00,9,1057886.86513707,1094447.1933710377
10618,2018-06-03 10:00:00,10,1074384.50013707,1125465.6851142463
10619,2018-06-03 11:00:00,11,1092671.22513707,1141963.0265202061
10620,2018-06-03 12:00:00,12,1094467.25913707,1144876.051759113
10621,2018-06-03 13:00:00,13,1091413.67813707,1141581.280826136
10622,2018-06-03 14:00:00,14,1084659.78713707,1142326.475645056
10623,2018-06-03 15:00:00,15,1079116.35413707,1140479.1862243332
10624,2018-06-03 16:00:00,16,1078038.95113707,1136489.4978758006
10625,2018-06-03 17:00:00,17,1073191.68813707,1125270.057662504
10626,2018-06-03 18:00:00,18,1080723.78013707,1129385.938618473
10627,2018-06-03 19:00:00,19,1085301.15613707,1136584.446925749
10628,2018-06-03 20:00:00,20,1087213.90613707,1124616.311614663
10629,2018-06-03 21:00:00,21,1080747.59113707,1119441.5422840323
10630,2018-06-03 22:00:00,22,1065795.11813707,1110812.227386459
10631,2018-06-03 23:00:00,23,1051798.96013707,1103553.7954643948
10632,2018-06-04,0,1033123.30713707,1059550.5462633881
10633,2018-06-04 01:00:00,1,1010679.09913707,1041212.9883128048
10634,2018-06-04 02:00:00,2,995354.03813707,1022101.65679511
10635,2018-06-04 03:00:00,3,990582.54613707,1015104.3143697557
10636,2018-06-04 04:00:00,4,988569.77513707,1012048.4137372873
10637,2018-06-04 05:00:00,5,1003453.52313707,1019340.7896141058
10638,2018-06-04 06:00:00,6,1027474.38013707,1042384.282343742
10639,2018-06-04 07:00:00,7,1107223.94013707,1119278.2317989715
10640,2018-06-04 08:00:00,8,1242560.40113707,1261963.8158787242
10641,2018-06-04 09:00:00,9,1338557.65513707,1369909.6302044054
10642,2018-06-04 10:00:00,10,1385874.90013707,1429319.9553927104
10643,2018-06-04 11:00:00,11,1394743.37413707,1442511.4937358545
10644,2018-06-04 12:00:00,12,1385908.94913707,1438518.8071883405
10645,2018-06-04 13:00:00,13,1372101.82813707,1429451.4496321783
10646,2018-06-04 14:00:00,14,1388480.68013707,1440124.5983574148
10647,2018-06-04 15:00:00,15,1393916.76713707,1439363.3449755262
10648,2018-06-04 16:00:00,16,1381520.94613707,1425805.8855828648
10649,2018-06-04 17:00:00,17,1356473.38813707,1388041.3210422043
10650,2018-06-04 18:00:00,18,1304990.63613707,1336276.3475268118
10651,2018-06-04 19:00:00,19,1259383.72513707,1281990.34052492
10652,2018-06-04 20:00:00,20,1215535.47513707,1226160.162978341
10653,2018-06-04 21:00:00,21,1174817.25013707,1190411.5867478428
10654,2018-06-04 22:00:00,22,1137232.00313707,1157074.332207521
10655,2018-06-04 23:00:00,23,1103703.15713707,1131135.9177417385
10656,2018-06-05,0,1074023.81113707,1072594.7439476724
10657,2018-06-05 01:00:00,1,1046677.67313707,1051592.090347342
10658,2018-06-05 02:00:00,2,1021722.02913707,1030730.7397919566
10659,2018-06-05 03:00:00,3,1008536.26713707,1020500.296753816
10660,2018-06-05 04:00:00,4,1004778.19713707,1018074.2762804545
10661,2018-06-05 05:00:00,5,1014707.65113707,1030987.2641937627
10662,2018-06-05 06:00:00,6,1038066.92013707,1055007.155285266
10663,2018-06-05 07:00:00,7,1110617.05213707,1133412.4263972847
10664,2018-06-05 08:00:00,8,1239151.17813707,1266436.7389314657
10665,2018-06-05 09:00:00,9,1343048.14513707,1376870.219997849
10666,2018-06-05 10:00:00,10,1403017.47013707,1435152.0670793592
10667,2018-06-05 11:00:00,11,1417607.10213707,1447793.1812981244
10668,2018-06-05 12:00:00,12,1417605.89113707,1441957.3114733594
10669,2018-06-05 13:00:00,13,1408180.37413707,1434165.7539826941
10670,2018-06-05 14:00:00,14,1423762.49813707,1441863.5810441028
10671,2018-06-05 15:00:00,15,1418789.20513707,1436274.8974259917
10672,2018-06-05 16:00:00,16,1414090.39713707,1421209.9201193198
10673,2018-06-05 17:00:00,17,1368348.24713707,1374584.4778946568
10674,2018-06-05 18:00:00,18,1311855.54113707,1333304.6512940812
10675,2018-06-05 19:00:00,19,1257963.05313707,1278225.7344810986
10676,2018-06-05 20:00:00,20,1207440.76313707,1220299.169552336
10677,2018-06-05 21:00:00,21,1169041.45813707,1178846.541584054
10678,2018-06-05 22:00:00,22,1138620.75413707,1144775.368274284
10679,2018-06-05 23:00:00,23,1110492.09913707,1113990.9692170955
10680,2018-06-06,0,1077675.90513707,1075800.0122267317
10681,2018-06-06 01:00:00,1,1045348.72713707,1048972.9334174765
10682,2018-06-06 02:00:00,2,1020127.54413707,1024634.1207631375
10683,2018-06-06 03:00:00,3,1004962.01713707,1012517.7214645162
10684,2018-06-06 04:00:00,4,999022.59413707,1009792.3544888915
10685,2018-06-06 05:00:00,5,1012866.23213707,1022803.8813668855
10686,2018-06-06 06:00:00,6,1034275.82313707,1050602.8501642912
10687,2018-06-06 07:00:00,7,1109913.46613707,1131908.7741057023
10688,2018-06-06 08:00:00,8,1239086.66013707,1263812.6847422866
10689,2018-06-06 09:00:00,9,1351352.62013707,1367439.420889551
10690,2018-06-06 10:00:00,10,1408789.88813707,1421634.8317364845
10691,2018-06-06 11:00:00,11,1421316.62313707,1435891.5604613286
10692,2018-06-06 12:00:00,12,1427708.05913707,1432782.3648994656
10693,2018-06-06 13:00:00,13,1418859.31713707,1420093.2944427826
10694,2018-06-06 14:00:00,14,1417702.77113707,1429842.9984535226
10695,2018-06-06 15:00:00,15,1406847.78113707,1423992.3677252298
10696,2018-06-06 16:00:00,16,1393103.15813707,1413086.4171478492
10697,2018-06-06 17:00:00,17,1359195.32313707,1376251.5218825485
10698,2018-06-06 18:00:00,18,1304826.47113707,1325845.0014282365
10699,2018-06-06 19:00:00,19,1251205.47913707,1278886.6799259789
10700,2018-06-06 20:00:00,20,1207019.47613707,1226878.4217800202
10701,2018-06-06 21:00:00,21,1170942.13113707,1188508.898328626
10702,2018-06-06 22:00:00,22,1143276.18913707,1154610.4359194834
10703,2018-06-06 23:00:00,23,1115818.04213707,1124275.4600671611
10704,2018-06-07,0,1077493.17013707,1099919.0798438666
10705,2018-06-07 01:00:00,1,1041718.35113707,1056119.481692364
10706,2018-06-07 02:00:00,2,1017097.05913707,1028286.087451285
10707,2018-06-07 03:00:00,3,1002082.01713707,1016033.8430055056
10708,2018-06-07 04:00:00,4,999741.08413707,1012549.1028983068
10709,2018-06-07 05:00:00,5,1006440.64213707,1023874.8360712655
10710,2018-06-07 06:00:00,6,1028967.21113707,1048148.3811425886
10711,2018-06-07 07:00:00,7,1101824.18413707,1127058.2412882957
10712,2018-06-07 08:00:00,8,1234349.39113707,1254447.3449372447
10713,2018-06-07 09:00:00,9,1360146.72413707,1357111.8401781186
10714,2018-06-07 10:00:00,10,1421844.89013707,1413538.3357741134
10715,2018-06-07 11:00:00,11,1436701.08613707,1426898.0767894958
10716,2018-06-07 12:00:00,12,1458714.30613707,1425837.381680124
10717,2018-06-07 13:00:00,13,1475395.41213707,1418091.950493269
10718,2018-06-07 14:00:00,14,1490776.16913707,1432245.438964778
10719,2018-06-07 15:00:00,15,1493802.87813707,1430441.3216879866
10720,2018-06-07 16:00:00,16,1478883.65613707,1421521.8987263385
10721,2018-06-07 17:00:00,17,1445433.35413707,1382327.0902197163
10722,2018-06-07 18:00:00,18,1392075.70713707,1328293.3401816394
10723,2018-06-07 19:00:00,19,1335354.41513707,1277517.2211169854
10724,2018-06-07 20:00:00,20,1278961.49013707,1220707.212740414
10725,2018-06-07 21:00:00,21,1247609.51313707,1181859.9836214248
10726,2018-06-07 22:00:00,22,1218286.07213707,1150370.9258356546
10727,2018-06-07 23:00:00,23,1187841.71813707,1121997.9618980326
10728,2018-06-08,0,1160639.14113707,1089279.6591738267
10729,2018-06-08 01:00:00,1,1129363.33613707,1050275.0559463147
10730,2018-06-08 02:00:00,2,1099501.82613707,1023809.332579148
10731,2018-06-08 03:00:00,3,1083494.69113707,1011623.0797228639
10732,2018-06-08 04:00:00,4,1079976.84813707,1008822.3860490575
10733,2018-06-08 05:00:00,5,1090421.59913707,1019035.2581039278
10734,2018-06-08 06:00:00,6,1109352.24313707,1042008.8817361679
10735,2018-06-08 07:00:00,7,1179166.31313707,1120315.0307395293
10736,2018-06-08 08:00:00,8,1319690.24613707,1246582.560752554
10737,2018-06-08 09:00:00,9,1424864.02113707,1353152.4139100744
10738,2018-06-08 10:00:00,10,1474709.60013707,1412295.081760476
10739,2018-06-08 11:00:00,11,1501655.94413707,1427510.865574582
10740,2018-06-08 12:00:00,12,1507385.62513707,1428064.6181256254
10741,2018-06-08 13:00:00,13,1502259.19413707,1418357.9891958695
10742,2018-06-08 14:00:00,14,1512447.47613707,1429097.1346850947
10743,2018-06-08 15:00:00,15,1511737.86013707,1428643.3938120787
10744,2018-06-08 16:00:00,16,1484721.94313707,1415070.4846366248
10745,2018-06-08 17:00:00,17,1444612.10313707,1376347.7792676417
10746,2018-06-08 18:00:00,18,1384557.31013707,1324469.2182815704
10747,2018-06-08 19:00:00,19,1337191.18713707,1272349.086644885
10748,2018-06-08 20:00:00,20,1291581.24813707,1220249.9358816766
10749,2018-06-08 21:00:00,21,1250037.19313707,1182926.1565146714
10750,2018-06-08 22:00:00,22,1211465.83013707,1151896.3033023747
10751,2018-06-08 23:00:00,23,1142632.14813707,1124856.593339173
10752,2018-06-09,0,1132284.61413707,1140801.1454017272
10753,2018-06-09 01:00:00,1,1107141.39613707,1121265.4199593724
10754,2018-06-09 02:00:00,2,1077306.42013707,1093570.368533175
10755,2018-06-09 03:00:00,3,1050330.87213707,1075346.084019368
10756,2018-06-09 04:00:00,4,1036148.33013707,1066826.5169457851
10757,2018-06-09 05:00:00,5,1036359.40613707,1071197.6422478375
10758,2018-06-09 06:00:00,6,1029314.18513707,1073864.1720505108
10759,2018-06-09 07:00:00,7,1036989.94413707,1114032.5803838905
10760,2018-06-09 08:00:00,8,1090315.35013707,1178950.3213270458
10761,2018-06-09 09:00:00,9,1161932.96413707,1262349.963556455
10762,2018-06-09 10:00:00,10,1210906.87313707,1310220.7236412927
10763,2018-06-09 11:00:00,11,1222540.11813707,1327502.5931727202
10764,2018-06-09 12:00:00,12,1212528.06813707,1327011.2667368127
10765,2018-06-09 13:00:00,13,1198015.59313707,1313930.9543878862
10766,2018-06-09 14:00:00,14,1194553.24813707,1313239.3597656877
10767,2018-06-09 15:00:00,15,1182035.14413707,1310944.0529001388
10768,2018-06-09 16:00:00,16,1160295.98013707,1293385.914828522
10769,2018-06-09 17:00:00,17,1141790.50813707,1264675.9889854693
10770,2018-06-09 18:00:00,18,1126457.34813707,1241341.975620709
10771,2018-06-09 19:00:00,19,1108701.88913707,1220864.1620380944
10772,2018-06-09 20:00:00,20,1091912.73813707,1199856.459546706
10773,2018-06-09 21:00:00,21,1077239.74813707,1185161.0769765968
10774,2018-06-09 22:00:00,22,1052831.63813707,1165637.5497021542
10775,2018-06-09 23:00:00,23,1030051.62713707,1146537.8056117115
10776,2018-06-10,0,1007796.82013707,1117225.5189633793
10777,2018-06-10 01:00:00,1,984107.20313707,1061604.4137218746
10778,2018-06-10 02:00:00,2,966179.96613707,1038092.7300138153
10779,2018-06-10 03:00:00,3,953348.05513707,1022583.2234456814
10780,2018-06-10 04:00:00,4,950323.31913707,1014478.7749214082
10781,2018-06-10 05:00:00,5,952520.51913707,1012386.9316920985
10782,2018-06-10 06:00:00,6,940265.64613707,999460.8726050166
10783,2018-06-10 07:00:00,7,944250.73113707,998592.0929120831
10784,2018-06-10 08:00:00,8,971224.29213707,1030905.1988385832
10785,2018-06-10 09:00:00,9,998594.54513707,1059773.2229300928
10786,2018-06-10 10:00:00,10,1027141.47913707,1087863.8115964436
10787,2018-06-10 11:00:00,11,1043973.65513707,1104014.0276289291
10788,2018-06-10 12:00:00,12,1050154.21113707,1105432.2850218455
10789,2018-06-10 13:00:00,13,1038686.82113707,1088636.3444649477
10790,2018-06-10 14:00:00,14,1030768.40013707,1079926.0167956103
10791,2018-06-10 15:00:00,15,1025432.06013707,1070612.4255007918
10792,2018-06-10 16:00:00,16,1018136.65613707,1067513.8718061436
10793,2018-06-10 17:00:00,17,1021492.77413707,1060368.0208290059
10794,2018-06-10 18:00:00,18,1031876.73313707,1073398.0332123002
10795,2018-06-10 19:00:00,19,1041023.92213707,1090288.8177083705
10796,2018-06-10 20:00:00,20,1042630.20113707,1088801.6489416615
10797,2018-06-10 21:00:00,21,1037934.62813707,1084723.0469330754
10798,2018-06-10 22:00:00,22,1023140.79113707,1070744.9700758134
10799,2018-06-10 23:00:00,23,1000544.17613707,1054930.8355110309
10800,2018-06-11,0,977896.67213707,991693.6978938611
10801,2018-06-11 01:00:00,1,972533.03213707,959205.5000131982
10802,2018-06-11 02:00:00,2,958671.37913707,942004.8641923782
10803,2018-06-11 03:00:00,3,954691.09713707,934904.7723836557
10804,2018-06-11 04:00:00,4,955662.91213707,934951.2301667851
10805,2018-06-11 05:00:00,5,965648.45813707,946769.6818840337
10806,2018-06-11 06:00:00,6,994535.23313707,980638.7947559776
10807,2018-06-11 07:00:00,7,1062302.56113707,1059193.419701407
10808,2018-06-11 08:00:00,8,1168336.50713707,1178470.6152107874
10809,2018-06-11 09:00:00,9,1278082.41413707,1284684.8257165137
10810,2018-06-11 10:00:00,10,1338008.37913707,1340478.9819310904
10811,2018-06-11 11:00:00,11,1365849.60113707,1349907.4951584113
10812,2018-06-11 12:00:00,12,1345992.74913707,1347793.2242655987
10813,2018-06-11 13:00:00,13,1322960.72213707,1337071.824851961
10814,2018-06-11 14:00:00,14,1320735.10913707,1344251.9589857315
10815,2018-06-11 15:00:00,15,1320754.40113707,1337826.2008328775
10816,2018-06-11 16:00:00,16,1311126.71513707,1329919.5352123277
10817,2018-06-11 17:00:00,17,1290720.95213707,1301628.775257691
10818,2018-06-11 18:00:00,18,1245935.61913707,1260982.3621685237
10819,2018-06-11 19:00:00,19,1207331.45213707,1215385.0774107266
10820,2018-06-11 20:00:00,20,1166826.40313707,1165070.3224620947
10821,2018-06-11 21:00:00,21,1136295.58613707,1128151.9146621632
10822,2018-06-11 22:00:00,22,1109193.42413707,1090481.6520949616
10823,2018-06-11 23:00:00,23,1075384.04913707,1053215.0975962733
10824,2018-06-12,0,1045115.28913707,1012117.266554469
10825,2018-06-12 01:00:00,1,1024468.34313707,989495.7803978102
10826,2018-06-12 02:00:00,2,1004084.24213707,971956.017187737
10827,2018-06-12 03:00:00,3,990472.44913707,959803.6198028217
10828,2018-06-12 04:00:00,4,987018.42313707,959297.1539750891
10829,2018-06-12 05:00:00,5,998261.13913707,973052.4661978516
10830,2018-06-12 06:00:00,6,1025074.62213707,1002702.9857006998
10831,2018-06-12 07:00:00,7,1082824.37113707,1077002.7933000755
10832,2018-06-12 08:00:00,8,1204972.41613707,1206131.6888613538
10833,2018-06-12 09:00:00,9,1310748.43813707,1310024.1042888162
10834,2018-06-12 10:00:00,10,1367847.24013707,1362992.3498711
10835,2018-06-12 11:00:00,11,1387623.69413707,1378409.6101625357
10836,2018-06-12 12:00:00,12,1385008.82713707,1374705.1292333119
10837,2018-06-12 13:00:00,13,1374683.17713707,1364995.6776044862
10838,2018-06-12 14:00:00,14,1368634.85013707,1372220.5845237346
10839,2018-06-12 15:00:00,15,1366738.30313707,1369858.12282877
10840,2018-06-12 16:00:00,16,1360579.20413707,1356388.5888789468
10841,2018-06-12 17:00:00,17,1334609.75813707,1324104.8968476213
10842,2018-06-12 18:00:00,18,1289130.71313707,1279339.0883291326
10843,2018-06-12 19:00:00,19,1242276.24813707,1231835.4777774184
10844,2018-06-12 20:00:00,20,1197961.34313707,1183528.9602022266
10845,2018-06-12 21:00:00,21,1158978.00213707,1148574.1104240008
