,Time,Hour,Load,WeakL
2369,2017-06-24 17:00:00,17,1200498.62173707,1220137.6501989868
2370,2017-06-24 18:00:00,18,1178307.99009707,1197736.1850324243
2371,2017-06-24 19:00:00,19,1165586.76643707,1183366.3079451353
2372,2017-06-24 20:00:00,20,1149430.48271707,1158906.825302594
2373,2017-06-24 21:00:00,21,1133164.27693707,1141016.6891194144
2374,2017-06-24 22:00:00,22,1111357.09929707,1120900.0712229493
2375,2017-06-24 23:00:00,23,1086920.25361707,1098389.2177369439
2376,2017-06-25,0,1061781.74597707,1071194.3538255033
2377,2017-06-25 01:00:00,1,1032304.93845707,1018251.7517658158
2378,2017-06-25 02:00:00,2,1010931.50871707,1000594.1345973063
2379,2017-06-25 03:00:00,3,999069.68083707,988607.4256816391
2380,2017-06-25 04:00:00,4,991881.62691707,983223.1826153114
2381,2017-06-25 05:00:00,5,991070.96891707,981556.9409094267
2382,2017-06-25 06:00:00,6,981311.25099707,970795.5769128193
2383,2017-06-25 07:00:00,7,979652.47103707,976895.8341566417
2384,2017-06-25 08:00:00,8,1004704.09269707,1004660.471756955
2385,2017-06-25 09:00:00,9,1038958.83025707,1034144.9338104322
2386,2017-06-25 10:00:00,10,1063711.46193707,1060812.5699224905
2387,2017-06-25 11:00:00,11,1076794.66977707,1072127.2752191157
2388,2017-06-25 12:00:00,12,1084057.66773707,1075651.9134765987
2389,2017-06-25 13:00:00,13,1082703.88575707,1070359.1880375138
2390,2017-06-25 14:00:00,14,1085169.61371707,1071543.4452978638
2391,2017-06-25 15:00:00,15,1087724.82971707,1064874.9469743744
2392,2017-06-25 16:00:00,16,1081620.11381707,1056094.670511058
2393,2017-06-25 17:00:00,17,1072507.93589707,1049974.2072593735
2394,2017-06-25 18:00:00,18,1079244.91773707,1054904.5652392698
2395,2017-06-25 19:00:00,19,1091064.71557707,1066160.0119470756
2396,2017-06-25 20:00:00,20,1089718.33957707,1067843.7271719817
2397,2017-06-25 21:00:00,21,1088127.13967707,1063338.9750157944
2398,2017-06-25 22:00:00,22,1078684.13185707,1050394.7257366385
2399,2017-06-25 23:00:00,23,1060302.42209707,1032639.6920135553
2400,2017-06-26,0,1042528.72433707,1019096.152331549
2401,2017-06-26 01:00:00,1,1015618.05071707,1011439.8138560561
2402,2017-06-26 02:00:00,2,999921.97697707,994940.9315352533
2403,2017-06-26 03:00:00,3,989131.67303707,988235.5840605311
2404,2017-06-26 04:00:00,4,987235.25907707,984284.0439223811
2405,2017-06-26 05:00:00,5,998883.78089707,995119.3366754496
2406,2017-06-26 06:00:00,6,1029807.69645707,1019047.535156904
2407,2017-06-26 07:00:00,7,1114557.74913707,1094334.3216213484
2408,2017-06-26 08:00:00,8,1251573.08093707,1223939.4757805855
2409,2017-06-26 09:00:00,9,1367342.65113707,1331502.5887997004
2410,2017-06-26 10:00:00,10,1428358.04213707,1385308.8403203487
2411,2017-06-26 11:00:00,11,1437802.28213707,1396015.3897122047
2412,2017-06-26 12:00:00,12,1431347.19013707,1390597.6907946377
2413,2017-06-26 13:00:00,13,1420524.62453707,1378554.979099806
2414,2017-06-26 14:00:00,14,1435856.76633707,1393259.1300596779
2415,2017-06-26 15:00:00,15,1433160.43833707,1391008.9582553946
2416,2017-06-26 16:00:00,16,1422937.01253707,1380159.6024421987
2417,2017-06-26 17:00:00,17,1394380.12273707,1345389.3684413636
2418,2017-06-26 18:00:00,18,1335270.81973707,1293841.877601386
2419,2017-06-26 19:00:00,19,1285448.99873707,1247637.6361124525
2420,2017-06-26 20:00:00,20,1236086.41973707,1198084.581844231
2421,2017-06-26 21:00:00,21,1191392.77433707,1163025.175591484
2422,2017-06-26 22:00:00,22,1158487.70879707,1131130.0062709246
2423,2017-06-26 23:00:00,23,1121057.53729707,1100515.3539705868
2424,2017-06-27,0,1092282.64569707,1076324.2648824982
2425,2017-06-27 01:00:00,1,1061343.53611707,1054709.7232591927
2426,2017-06-27 02:00:00,2,1043807.94437707,1036317.9115840017
2427,2017-06-27 03:00:00,3,1033116.78849707,1022531.6723740172
2428,2017-06-27 04:00:00,4,1028206.75455707,1017436.7538476563
2429,2017-06-27 05:00:00,5,1036806.62237707,1029714.7959555977
2430,2017-06-27 06:00:00,6,1050536.69411707,1051538.065993373
2431,2017-06-27 07:00:00,7,1131671.54693707,1122255.1711610106
2432,2017-06-27 08:00:00,8,1267857.73673707,1239698.5403200984
2433,2017-06-27 09:00:00,9,1374049.02093707,1346094.8223647138
2434,2017-06-27 10:00:00,10,1432056.62433707,1396542.0430555867
2435,2017-06-27 11:00:00,11,1445157.24033707,1410133.2057337437
2436,2017-06-27 12:00:00,12,1441688.10653707,1408714.325199022
2437,2017-06-27 13:00:00,13,1421456.53653707,1398981.3396048604
2438,2017-06-27 14:00:00,14,1418825.44653707,1406954.862947989
2439,2017-06-27 15:00:00,15,1432032.61453707,1399402.3639635025
2440,2017-06-27 16:00:00,16,1417300.94853707,1380367.794532824
2441,2017-06-27 17:00:00,17,1384779.74293707,1345096.7734821907
2442,2017-06-27 18:00:00,18,1325046.25793707,1295762.445516281
2443,2017-06-27 19:00:00,19,1278600.50673707,1250197.2572103627
2444,2017-06-27 20:00:00,20,1223092.65173707,1203367.2972331152
2445,2017-06-27 21:00:00,21,1176852.68815707,1167336.277428713
2446,2017-06-27 22:00:00,22,1145752.19875707,1136571.257247048
2447,2017-06-27 23:00:00,23,1108113.77123707,1107513.9842284475
2448,2017-06-28,0,1078583.94363707,1088354.6308199265
2449,2017-06-28 01:00:00,1,1051048.06607707,1063292.286248346
2450,2017-06-28 02:00:00,2,1034250.47631707,1043423.5891228844
2451,2017-06-28 03:00:00,3,1020481.06051707,1030072.1185909038
2452,2017-06-28 04:00:00,4,1016477.94061707,1026281.224503201
2453,2017-06-28 05:00:00,5,1022490.26451707,1035151.3159642231
2454,2017-06-28 06:00:00,6,1038991.05623707,1052211.5863897067
2455,2017-06-28 07:00:00,7,1118531.36103707,1131666.5880580817
2456,2017-06-28 08:00:00,8,1253684.08473707,1264289.5252252994
2457,2017-06-28 09:00:00,9,1368769.08293707,1373015.6833289093
2458,2017-06-28 10:00:00,10,1420661.99233707,1427744.977671061
2459,2017-06-28 11:00:00,11,1438532.53613707,1438456.9527589458
2460,2017-06-28 12:00:00,12,1437874.09033707,1436344.2164611558
2461,2017-06-28 13:00:00,13,1424716.69253707,1422502.4949546095
2462,2017-06-28 14:00:00,14,1434322.11053707,1428562.7837690527
2463,2017-06-28 15:00:00,15,1425547.64053707,1419487.8771932765
2464,2017-06-28 16:00:00,16,1408529.00053707,1408095.7365918069
2465,2017-06-28 17:00:00,17,1375772.13513707,1377939.6895664698
2466,2017-06-28 18:00:00,18,1319138.35793707,1323029.700705743
2467,2017-06-28 19:00:00,19,1273536.99473707,1272332.4493783144
2468,2017-06-28 20:00:00,20,1220440.64173707,1224736.7196240576
2469,2017-06-28 21:00:00,21,1181018.20021707,1187771.7793716185
2470,2017-06-28 22:00:00,22,1146792.36075707,1157458.443009191
2471,2017-06-28 23:00:00,23,1109563.77925707,1117886.578111392
2472,2017-06-29,0,1080352.92569707,1083340.029816574
2473,2017-06-29 01:00:00,1,1056989.18599707,1046310.9767968189
2474,2017-06-29 02:00:00,2,1038246.58027707,1025064.3297316678
2475,2017-06-29 03:00:00,3,1025659.70441707,1005746.0484011163
2476,2017-06-29 04:00:00,4,1017346.06457707,998591.1266778121
2477,2017-06-29 05:00:00,5,1025327.71845707,1011150.4735948076
2478,2017-06-29 06:00:00,6,1044927.91007707,1030478.0026032352
2479,2017-06-29 07:00:00,7,1123675.88081707,1113765.1716226952
2480,2017-06-29 08:00:00,8,1252090.37473707,1248682.9576300282
2481,2017-06-29 09:00:00,9,1371639.98073707,1355548.7165181818
2482,2017-06-29 10:00:00,10,1420476.20653707,1408164.925323855
2483,2017-06-29 11:00:00,11,1414360.57853707,1416108.553764484
2484,2017-06-29 12:00:00,12,1411856.35853707,1407032.2144077967
2485,2017-06-29 13:00:00,13,1392354.39853707,1389185.7343148072
2486,2017-06-29 14:00:00,14,1402675.50653707,1394854.698176652
2487,2017-06-29 15:00:00,15,1390677.40253707,1389456.4510349466
2488,2017-06-29 16:00:00,16,1368001.92513707,1378198.3877824224
2489,2017-06-29 17:00:00,17,1331933.30953707,1345479.0618323686
2490,2017-06-29 18:00:00,18,1287227.16233707,1294820.6026255465
2491,2017-06-29 19:00:00,19,1247209.51133707,1253828.7018977213
2492,2017-06-29 20:00:00,20,1204717.64973707,1206623.1990946145
2493,2017-06-29 21:00:00,21,1172354.44455707,1161394.3341272362
2494,2017-06-29 22:00:00,22,1142770.52899707,1125550.547727832
2495,2017-06-29 23:00:00,23,1110163.86735707,1092661.602345604
2496,2017-06-30,0,1084558.18173707,1071735.7602361578
2497,2017-06-30 01:00:00,1,1058551.58011707,1046479.37454366
2498,2017-06-30 02:00:00,2,1039991.12243707,1027139.3623514734
2499,2017-06-30 03:00:00,3,1025430.37259707,1013990.3388075872
2500,2017-06-30 04:00:00,4,1018261.63065707,1008212.5221535967
2501,2017-06-30 05:00:00,5,1029016.68655707,1017468.6820136649
2502,2017-06-30 06:00:00,6,1047441.11423707,1038299.1322927752
2503,2017-06-30 07:00:00,7,1124801.59289707,1112686.5023540466
2504,2017-06-30 08:00:00,8,1243640.78873707,1239917.2022782208
2505,2017-06-30 09:00:00,9,1342981.43513707,1347953.139727437
2506,2017-06-30 10:00:00,10,1384763.80653707,1397729.9161601402
2507,2017-06-30 11:00:00,11,1386335.01053707,1409685.2107543948
2508,2017-06-30 12:00:00,12,1378466.92273707,1405484.5799394823
2509,2017-06-30 13:00:00,13,1357786.55133707,1387587.3654068054
2510,2017-06-30 14:00:00,14,1384734.30273707,1396925.8400419042
2511,2017-06-30 15:00:00,15,1392782.69893707,1395956.9954341298
2512,2017-06-30 16:00:00,16,1390933.15453707,1379140.8816274628
2513,2017-06-30 17:00:00,17,1343361.98533707,1345587.142460431
2514,2017-06-30 18:00:00,18,1288878.18433707,1293725.6854904098
2515,2017-06-30 19:00:00,19,1244499.83513707,1250138.515169697
2516,2017-06-30 20:00:00,20,1199041.75993707,1208473.8624364275
2517,2017-06-30 21:00:00,21,1161294.92659707,1171905.5726192403
2518,2017-06-30 22:00:00,22,1126288.25109707,1140167.63019783
2519,2017-06-30 23:00:00,23,1099700.07739707,1106782.348325934
2520,2017-07-01,0,1069837.48389707,1081256.180271425
2521,2017-07-01 01:00:00,1,1048233.86817707,1048742.980821915
2522,2017-07-01 02:00:00,2,1028431.00649707,1031053.9158552508
2523,2017-07-01 03:00:00,3,1019607.43661707,1019140.9543411518
2524,2017-07-01 04:00:00,4,1010945.20471707,1013204.460862009
2525,2017-07-01 05:00:00,5,1015096.49465707,1015643.9516084662
2526,2017-07-01 06:00:00,6,1022386.07057707,1013095.1895500943
2527,2017-07-01 07:00:00,7,1055989.41601707,1051794.0247556816
2528,2017-07-01 08:00:00,8,1120000.59685707,1110722.800430057
2529,2017-07-01 09:00:00,9,1210382.76737707,1182385.1236437075
2530,2017-07-01 10:00:00,10,1249092.05693707,1226956.716785143
2531,2017-07-01 11:00:00,11,1255507.45093707,1240252.4629518487
2532,2017-07-01 12:00:00,12,1249788.26093707,1238819.034688706
2533,2017-07-01 13:00:00,13,1224894.00513707,1231155.9049903299
2534,2017-07-01 14:00:00,14,1219505.16353707,1235123.98156484
2535,2017-07-01 15:00:00,15,1211603.55173707,1221110.7834021633
2536,2017-07-01 16:00:00,16,1198360.67973707,1200860.1483361146
2537,2017-07-01 17:00:00,17,1180208.04391707,1182642.3998450714
2538,2017-07-01 18:00:00,18,1164125.97037707,1166375.8344592806
2539,2017-07-01 19:00:00,19,1142428.46077707,1148441.6665919044
2540,2017-07-01 20:00:00,20,1127397.68505707,1131899.7593670473
2541,2017-07-01 21:00:00,21,1109506.90529707,1116815.8531651797
2542,2017-07-01 22:00:00,22,1090134.32757707,1093812.491003999
2543,2017-07-01 23:00:00,23,1063976.73793707,1067924.9835190666
2544,2017-07-02,0,1042654.36431707,1043377.1442837975
2545,2017-07-02 01:00:00,1,1025270.04453707,1012068.4386178693
2546,2017-07-02 02:00:00,2,1007848.97281707,998114.4593290924
2547,2017-07-02 03:00:00,3,997247.14499707,990590.9311505618
2548,2017-07-02 04:00:00,4,991169.93305707,984622.262488083
2549,2017-07-02 05:00:00,5,989674.11507707,981436.3427258423
2550,2017-07-02 06:00:00,6,980049.53921707,984732.5628090838
2551,2017-07-02 07:00:00,7,985595.60307707,986970.902812999
2552,2017-07-02 08:00:00,8,1013703.25261707,1018325.0201861876
2553,2017-07-02 09:00:00,9,1040008.16023707,1049154.598451858
2554,2017-07-02 10:00:00,10,1068219.18189707,1082203.7092378587
2555,2017-07-02 11:00:00,11,1080860.55375707,1091818.431948514
2556,2017-07-02 12:00:00,12,1082870.41373707,1086231.280966165
2557,2017-07-02 13:00:00,13,1078618.02771707,1083477.7193121528
2558,2017-07-02 14:00:00,14,1072937.59777707,1086393.3611024981
2559,2017-07-02 15:00:00,15,1068078.31381707,1081066.0685913533
2560,2017-07-02 16:00:00,16,1061320.38591707,1075621.7214903785
2561,2017-07-02 17:00:00,17,1055856.89799707,1075432.8652865048
2562,2017-07-02 18:00:00,18,1059166.95593707,1083854.8597347701
2563,2017-07-02 19:00:00,19,1068125.01583707,1091074.7845121366
2564,2017-07-02 20:00:00,20,1070106.78783707,1087889.6147286657
2565,2017-07-02 21:00:00,21,1067258.56789707,1076124.650447019
2566,2017-07-02 22:00:00,22,1050914.13811707,1062434.6087440043
2567,2017-07-02 23:00:00,23,1027433.07645707,1050816.5550065832
2568,2017-07-03,0,1009918.72071707,1032374.8412021388
2569,2017-07-03 01:00:00,1,995570.45891707,986552.9788717761
2570,2017-07-03 02:00:00,2,977478.54921707,969570.0107250351
2571,2017-07-03 03:00:00,3,964590.30335707,963887.9818856323
2572,2017-07-03 04:00:00,4,967566.98937707,961801.1054366698
2573,2017-07-03 05:00:00,5,980003.69915707,971326.2543860298
2574,2017-07-03 06:00:00,6,1008116.36679707,1001074.1783079332
2575,2017-07-03 07:00:00,7,1079569.95357707,1084503.9217518927
2576,2017-07-03 08:00:00,8,1195770.16777707,1211023.1380800083
2577,2017-07-03 09:00:00,9,1304149.28793707,1318660.5680431544
2578,2017-07-03 10:00:00,10,1357016.22933707,1370270.717080926
2579,2017-07-03 11:00:00,11,1360458.71733707,1380341.332841401
2580,2017-07-03 12:00:00,12,1358532.24533707,1372637.0466880375
2581,2017-07-03 13:00:00,13,1349272.83533707,1359167.598472532
2582,2017-07-03 14:00:00,14,1339338.57133707,1363744.396676368
2583,2017-07-03 15:00:00,15,1332217.53933707,1352478.1357552991
2584,2017-07-03 16:00:00,16,1326060.56573707,1337360.747034549
2585,2017-07-03 17:00:00,17,1300074.44813707,1307290.0577156364
2586,2017-07-03 18:00:00,18,1252131.31293707,1260500.6498975903
2587,2017-07-03 19:00:00,19,1206576.35593707,1213142.5438393268
2588,2017-07-03 20:00:00,20,1166130.67061707,1165874.918112984
2589,2017-07-03 21:00:00,21,1133105.27109707,1132139.4005705998
2590,2017-07-03 22:00:00,22,1098375.05953707,1100648.132043481
2591,2017-07-03 23:00:00,23,1059716.15199707,1066214.2185998145
2592,2017-07-04,0,1036445.84233707,1036024.0475920226
2593,2017-07-04 01:00:00,1,1019345.21265707,1028047.871043041
2594,2017-07-04 02:00:00,2,1005352.43483707,1009206.9547938145
2595,2017-07-04 03:00:00,3,998429.20697707,996658.7190864916
2596,2017-07-04 04:00:00,4,998317.01703707,994612.8233034034
2597,2017-07-04 05:00:00,5,1007345.08497707,1004855.4542074938
2598,2017-07-04 06:00:00,6,1030712.56453707,1028662.3050316675
2599,2017-07-04 07:00:00,7,1094137.70143707,1104510.1138221591
2600,2017-07-04 08:00:00,8,1200918.20769707,1231641.2434256584
2601,2017-07-04 09:00:00,9,1292542.45213707,1335521.3615186128
2602,2017-07-04 10:00:00,10,1342830.29133707,1384163.0493177993
2603,2017-07-04 11:00:00,11,1347435.89133707,1396665.1511975138
2604,2017-07-04 12:00:00,12,1332345.52733707,1391552.0258006225
2605,2017-07-04 13:00:00,13,1307554.55213707,1371393.9032976856
2606,2017-07-04 14:00:00,14,1309506.83593707,1376605.7333300235
2607,2017-07-04 15:00:00,15,1294473.47813707,1373309.1050536914
2608,2017-07-04 16:00:00,16,1277804.27213707,1360801.084347776
2609,2017-07-04 17:00:00,17,1252422.88633707,1324596.2712410016
2610,2017-07-04 18:00:00,18,1213374.10713707,1278359.8847346962
2611,2017-07-04 19:00:00,19,1177451.43393707,1238804.815469912
2612,2017-07-04 20:00:00,20,1131300.88259707,1188660.6101778913
2613,2017-07-04 21:00:00,21,1092016.72709707,1151308.9303632404
2614,2017-07-04 22:00:00,22,1059728.43757707,1117292.020890285
2615,2017-07-04 23:00:00,23,1018434.46211707,1083233.1965208251
2616,2017-07-05,0,989885.38645707,1043057.3429357897
2617,2017-07-05 01:00:00,1,970865.39671707,1038832.4880082833
2618,2017-07-05 02:00:00,2,959578.92289707,1023253.8094078052
2619,2017-07-05 03:00:00,3,950416.39503707,1012579.1959492252
2620,2017-07-05 04:00:00,4,947332.91909707,1009990.1136533585
2621,2017-07-05 05:00:00,5,958110.30897707,1021773.0627260518
2622,2017-07-05 06:00:00,6,975764.77065707,1044517.3396468372
2623,2017-07-05 07:00:00,7,1048069.41955707,1111126.4739910674
2624,2017-07-05 08:00:00,8,1161859.14363707,1228586.491780269
2625,2017-07-05 09:00:00,9,1260201.19993707,1329576.1970261552
2626,2017-07-05 10:00:00,10,1310461.61933707,1374409.7722209522
2627,2017-07-05 11:00:00,11,1321407.96333707,1387714.2425575475
2628,2017-07-05 12:00:00,12,1316772.05333707,1380888.467924799
2629,2017-07-05 13:00:00,13,1304254.66533707,1368331.209754939
2630,2017-07-05 14:00:00,14,1294139.23933707,1374877.1141573605
2631,2017-07-05 15:00:00,15,1284108.17193707,1368430.0405932632
2632,2017-07-05 16:00:00,16,1281136.53213707,1353352.8156816552
2633,2017-07-05 17:00:00,17,1259589.66813707,1324431.0692090627
2634,2017-07-05 18:00:00,18,1226940.78693707,1280953.6064754166
2635,2017-07-05 19:00:00,19,1202379.01373707,1243137.413486118
2636,2017-07-05 20:00:00,20,1172624.68621707,1203748.1776205671
2637,2017-07-05 21:00:00,21,1137943.07891707,1169234.6449234763
2638,2017-07-05 22:00:00,22,1103255.27337707,1139354.4958036751
2639,2017-07-05 23:00:00,23,1061997.83787707,1101087.7209721382
2640,2017-07-06,0,1036283.86227707,1030296.649703512
2641,2017-07-06 01:00:00,1,1015060.11657707,967082.987487645
2642,2017-07-06 02:00:00,2,1001018.15683707,950178.0384114664
2643,2017-07-06 03:00:00,3,994581.20295707,941000.37348259
2644,2017-07-06 04:00:00,4,989584.58507707,940886.8543460058
2645,2017-07-06 05:00:00,5,999301.26293707,949844.4582711972
2646,2017-07-06 06:00:00,6,1022938.67253707,973339.5406202952
2647,2017-07-06 07:00:00,7,1092113.19543707,1032999.5197307828
2648,2017-07-06 08:00:00,8,1209717.24343707,1131098.6004540492
2649,2017-07-06 09:00:00,9,1307852.08373707,1222280.434323495
2650,2017-07-06 10:00:00,10,1355020.22733707,1272432.0168318052
2651,2017-07-06 11:00:00,11,1363796.73133707,1271011.7760673065
2652,2017-07-06 12:00:00,12,1343666.91533707,1267379.926436179
2653,2017-07-06 13:00:00,13,1333777.04733707,1252484.644927047
2654,2017-07-06 14:00:00,14,1353276.45733707,1255047.4936495735
2655,2017-07-06 15:00:00,15,1342147.92933707,1238990.8731094953
2656,2017-07-06 16:00:00,16,1331638.03533707,1228771.8746716024
2657,2017-07-06 17:00:00,17,1304052.07613707,1204352.7093786863
2658,2017-07-06 18:00:00,18,1263349.50073707,1171788.8944174594
2659,2017-07-06 19:00:00,19,1221197.32553707,1139783.191273161
2660,2017-07-06 20:00:00,20,1181800.54023707,1099783.6085197616
2661,2017-07-06 21:00:00,21,1149863.56875707,1068433.919894673
2662,2017-07-06 22:00:00,22,1115553.96527707,1034639.173799196
2663,2017-07-06 23:00:00,23,1078381.59377707,999256.0114782351
2664,2017-07-07,0,1047798.96617707,1004483.8838914157
2665,2017-07-07 01:00:00,1,1025963.63043707,1024487.5316279349
2666,2017-07-07 02:00:00,2,1011688.62065707,1010485.353690189
2667,2017-07-07 03:00:00,3,1002116.60879707,1002196.9706489466
2668,2017-07-07 04:00:00,4,997565.61487707,999377.19228725
2669,2017-07-07 05:00:00,5,1007824.99881707,1009310.3847648215
2670,2017-07-07 06:00:00,6,1031491.59445707,1032331.5159768322
2671,2017-07-07 07:00:00,7,1101713.95935707,1106246.8246362521
2672,2017-07-07 08:00:00,8,1213044.93345707,1237027.1028749545
2673,2017-07-07 09:00:00,9,1315903.67173707,1337500.0983638456
2674,2017-07-07 10:00:00,10,1364001.79093707,1382376.7337847603
2675,2017-07-07 11:00:00,11,1369494.01113707,1392257.1363949836
2676,2017-07-07 12:00:00,12,1352038.17133707,1387485.7562909597
2677,2017-07-07 13:00:00,13,1339697.44533707,1367635.2018851195
2678,2017-07-07 14:00:00,14,1347935.43733707,1379668.8885465828
2679,2017-07-07 15:00:00,15,1343848.19933707,1375752.9114171236
2680,2017-07-07 16:00:00,16,1332110.87533707,1364643.360464601
2681,2017-07-07 17:00:00,17,1300433.31573707,1340488.026515204
2682,2017-07-07 18:00:00,18,1257814.51873707,1291969.03342001
2683,2017-07-07 19:00:00,19,1218868.32153707,1253029.1864812963
2684,2017-07-07 20:00:00,20,1172508.83209707,1208520.0775745818
2685,2017-07-07 21:00:00,21,1143060.98069707,1170219.0371800435
2686,2017-07-07 22:00:00,22,1111187.68719707,1136593.5520852252
2687,2017-07-07 23:00:00,23,1071991.94367707,1095695.8963014737
2688,2017-07-08,0,1038211.78417707,1063738.4602179667
2689,2017-07-08 01:00:00,1,1017212.15449707,1025255.1518754811
2690,2017-07-08 02:00:00,2,1003616.69073707,1010984.532510965
2691,2017-07-08 03:00:00,3,992864.49087707,1003002.7047067704
2692,2017-07-08 04:00:00,4,988922.07091707,998797.0399126622
2693,2017-07-08 05:00:00,5,991679.96095707,1001591.5266200261
2694,2017-07-08 06:00:00,6,1004026.28883707,1013376.0484521167
2695,2017-07-08 07:00:00,7,1040423.32429707,1052236.7003087522
2696,2017-07-08 08:00:00,8,1103111.01119707,1110613.815779893
2697,2017-07-08 09:00:00,9,1168538.02815707,1185194.6404231167
2698,2017-07-08 10:00:00,10,1213547.94173707,1233883.1924806628
2699,2017-07-08 11:00:00,11,1225321.20173707,1246837.4116706839
2700,2017-07-08 12:00:00,12,1223785.20173707,1244905.9587792254
2701,2017-07-08 13:00:00,13,1208757.48373707,1231831.9601868007
2702,2017-07-08 14:00:00,14,1212544.49373707,1232105.9026547405
2703,2017-07-08 15:00:00,15,1208633.42773707,1218795.0187072628
2704,2017-07-08 16:00:00,16,1198526.47373707,1201837.6987478896
2705,2017-07-08 17:00:00,17,1180353.55213707,1180771.355332997
2706,2017-07-08 18:00:00,18,1166872.36849707,1161015.1870029708
2707,2017-07-08 19:00:00,19,1153110.28881707,1142827.904416655
2708,2017-07-08 20:00:00,20,1138339.71693707,1119612.767552237
2709,2017-07-08 21:00:00,21,1123936.84523707,1100582.9818927185
2710,2017-07-08 22:00:00,22,1101928.43157707,1075366.851767912
2711,2017-07-08 23:00:00,23,1075404.97587707,1049586.5816662547
2712,2017-07-09,0,1049440.27627707,1030754.7293587228
2713,2017-07-09 01:00:00,1,1023658.06461707,1001969.4389125349
2714,2017-07-09 02:00:00,2,1006950.29687707,990282.2983358123
2715,2017-07-09 03:00:00,3,995030.63501707,982234.9914458807
2716,2017-07-09 04:00:00,4,982567.15117707,975879.5975477252
2717,2017-07-09 05:00:00,5,983261.83513707,974689.4242419964
2718,2017-07-09 06:00:00,6,980770.41121707,974102.5679200067
2719,2017-07-09 07:00:00,7,987889.22513707,979014.2188037654
2720,2017-07-09 08:00:00,8,1009321.94877707,1001736.5180517144
2721,2017-07-09 09:00:00,9,1039581.48835707,1031439.9025112301
2722,2017-07-09 10:00:00,10,1066181.27007707,1054227.9185561866
2723,2017-07-09 11:00:00,11,1079151.11593707,1067213.4225008818
2724,2017-07-09 12:00:00,12,1079357.51189707,1068092.0700252226
2725,2017-07-09 13:00:00,13,1071546.47393707,1060773.5846355045
2726,2017-07-09 14:00:00,14,1069835.35997707,1054998.2076085827
2727,2017-07-09 15:00:00,15,1067378.40201707,1045228.2742028496
2728,2017-07-09 16:00:00,16,1061955.90413707,1036029.1108965088
2729,2017-07-09 17:00:00,17,1058703.57809707,1032064.3634785677
2730,2017-07-09 18:00:00,18,1066062.35803707,1043991.947067052
2731,2017-07-09 19:00:00,19,1078702.42197707,1059673.292869927
2732,2017-07-09 20:00:00,20,1073111.07803707,1063234.7159367064
2733,2017-07-09 21:00:00,21,1069069.15611707,1057419.0366125123
2734,2017-07-09 22:00:00,22,1054121.95233707,1041775.918700092
2735,2017-07-09 23:00:00,23,1037692.37645707,1025119.931818956
2736,2017-07-10,0,1019382.37657707,1018669.5524337008
2737,2017-07-10 01:00:00,1,1003064.31289707,987500.0542131991
2738,2017-07-10 02:00:00,2,990120.72107707,974112.2451708382
2739,2017-07-10 03:00:00,3,983342.76515707,965130.4056316833
2740,2017-07-10 04:00:00,4,980091.56317707,963321.3040884556
2741,2017-07-10 05:00:00,5,994219.20697707,976579.3911359651
2742,2017-07-10 06:00:00,6,1026206.74653707,1006259.7582013758
2743,2017-07-10 07:00:00,7,1105143.16735707,1079812.0423665573
2744,2017-07-10 08:00:00,8,1231699.84521707,1203068.055449171
2745,2017-07-10 09:00:00,9,1341553.06153707,1308174.2203561196
2746,2017-07-10 10:00:00,10,1391720.25873707,1359512.7060018645
2747,2017-07-10 11:00:00,11,1405311.17653707,1368934.4833663981
2748,2017-07-10 12:00:00,12,1398822.20253707,1364056.3737904876
2749,2017-07-10 13:00:00,13,1386319.18253707,1351089.1432769827
2750,2017-07-10 14:00:00,14,1394991.77453707,1355022.517047238
2751,2017-07-10 15:00:00,15,1385760.10513707,1349312.0336399525
2752,2017-07-10 16:00:00,16,1373130.04333707,1334090.1792276013
2753,2017-07-10 17:00:00,17,1338786.76753707,1307824.3871618514
2754,2017-07-10 18:00:00,18,1288135.62453707,1262839.5735346503
2755,2017-07-10 19:00:00,19,1242196.22733707,1220286.9977374608
2756,2017-07-10 20:00:00,20,1195534.55809707,1175740.2676275717
2757,2017-07-10 21:00:00,21,1162950.49667707,1140322.9824543935
2758,2017-07-10 22:00:00,22,1132080.13713707,1108471.3176441104
2759,2017-07-10 23:00:00,23,1095980.79567707,1073771.243088709
2760,2017-07-11,0,1068253.26603707,1047315.9963082952
2761,2017-07-11 01:00:00,1,1040384.52247707,1031007.837846568
2762,2017-07-11 02:00:00,2,1025832.93869707,1014434.5731308324
2763,2017-07-11 03:00:00,3,1017431.67283707,1001198.9706553589
2764,2017-07-11 04:00:00,4,1016771.62485707,995886.2107551038
2765,2017-07-11 05:00:00,5,1023670.62077707,1006988.1370654135
2766,2017-07-11 06:00:00,6,1049750.91639707,1034772.8318481088
2767,2017-07-11 07:00:00,7,1126128.43519707,1108261.7589194349
2768,2017-07-11 08:00:00,8,1241636.89533707,1231261.883842878
2769,2017-07-11 09:00:00,9,1333469.03973707,1334870.26309919
2770,2017-07-11 10:00:00,10,1392124.60693707,1384946.6544986933
2771,2017-07-11 11:00:00,11,1398766.72253707,1394779.3276857557
2772,2017-07-11 12:00:00,12,1389329.29453707,1387555.990682672
2773,2017-07-11 13:00:00,13,1373043.36313707,1374038.3989171314
2774,2017-07-11 14:00:00,14,1381678.87313707,1383365.6741084887
2775,2017-07-11 15:00:00,15,1380634.97693707,1379649.0219920566
