,Time,Hour,Load,WeakL
9368,2018-04-12 08:00:00,8,1322287.11513707,1308149.687253479
9369,2018-04-12 09:00:00,9,1435110.88613707,1411671.9738845034
9370,2018-04-12 10:00:00,10,1496549.00713707,1470426.7574715714
9371,2018-04-12 11:00:00,11,1514387.62313707,1490368.3046546464
9372,2018-04-12 12:00:00,12,1512519.08013707,1489236.9270357238
9373,2018-04-12 13:00:00,13,1500653.15513707,1481372.6342557054
9374,2018-04-12 14:00:00,14,1509858.96813707,1495903.4398866468
9375,2018-04-12 15:00:00,15,1506694.89913707,1496544.1126460528
9376,2018-04-12 16:00:00,16,1488878.74413707,1478641.7512216493
9377,2018-04-12 17:00:00,17,1447179.47513707,1429978.8492968124
9378,2018-04-12 18:00:00,18,1384975.84213707,1372677.5870939486
9379,2018-04-12 19:00:00,19,1340113.93113707,1328058.9698318955
9380,2018-04-12 20:00:00,20,1286396.31513707,1276680.3104326467
9381,2018-04-12 21:00:00,21,1246473.02613707,1247118.144208364
9382,2018-04-12 22:00:00,22,1215043.58013707,1218198.5266741682
9383,2018-04-12 23:00:00,23,1190954.57613707,1196998.483009189
9384,2018-04-13,0,1164772.73413707,1167998.7646818028
9385,2018-04-13 01:00:00,1,1130109.77013707,1136098.7666944957
9386,2018-04-13 02:00:00,2,1098367.01513707,1110161.8992181148
9387,2018-04-13 03:00:00,3,1085373.62013707,1094194.1905918815
9388,2018-04-13 04:00:00,4,1077540.06613707,1085454.696501398
9389,2018-04-13 05:00:00,5,1085170.95713707,1092144.7743283291
9390,2018-04-13 06:00:00,6,1101499.80513707,1111825.0081470625
9391,2018-04-13 07:00:00,7,1169246.36313707,1178058.3106287646
9392,2018-04-13 08:00:00,8,1298451.56213707,1310023.5305107525
9393,2018-04-13 09:00:00,9,1406594.32913707,1418201.770349579
9394,2018-04-13 10:00:00,10,1471226.76413707,1484183.3770629575
9395,2018-04-13 11:00:00,11,1494276.13213707,1499680.6722373422
9396,2018-04-13 12:00:00,12,1493531.05313707,1498224.6294996818
9397,2018-04-13 13:00:00,13,1480713.68213707,1483504.33338585
9398,2018-04-13 14:00:00,14,1491051.14413707,1496867.9246379146
9399,2018-04-13 15:00:00,15,1492496.57613707,1490958.9363183253
9400,2018-04-13 16:00:00,16,1480420.92413707,1478216.9765282841
9401,2018-04-13 17:00:00,17,1439077.37413707,1434108.0773708473
9402,2018-04-13 18:00:00,18,1383559.49413707,1371481.6674578164
9403,2018-04-13 19:00:00,19,1332817.13813707,1319757.1407763907
9404,2018-04-13 20:00:00,20,1278375.47013707,1273219.5248605225
9405,2018-04-13 21:00:00,21,1234654.98313707,1237792.5476472771
9406,2018-04-13 22:00:00,22,1200645.88413707,1208649.3289611677
9407,2018-04-13 23:00:00,23,1177749.04313707,1186112.482928425
9408,2018-04-14,0,1154022.77113707,1152363.5866591246
9409,2018-04-14 01:00:00,1,1121177.79413707,1118316.1339687018
9410,2018-04-14 02:00:00,2,1097149.49313707,1089636.641587307
9411,2018-04-14 03:00:00,3,1083220.67813707,1072892.8528134008
9412,2018-04-14 04:00:00,4,1072185.59413707,1062778.2174612202
9413,2018-04-14 05:00:00,5,1075161.70013707,1064618.1753542444
9414,2018-04-14 06:00:00,6,1076919.29713707,1066337.1181758852
9415,2018-04-14 07:00:00,7,1107165.58613707,1097441.362857814
9416,2018-04-14 08:00:00,8,1177794.16913707,1176862.462464903
9417,2018-04-14 09:00:00,9,1261809.09713707,1261603.8860128976
9418,2018-04-14 10:00:00,10,1315454.92313707,1313225.8643057935
9419,2018-04-14 11:00:00,11,1341628.60313707,1326820.2897182312
9420,2018-04-14 12:00:00,12,1339303.20313707,1328060.4536789276
9421,2018-04-14 13:00:00,13,1319269.45313707,1313917.9498191883
9422,2018-04-14 14:00:00,14,1320786.97213707,1314500.7207450035
9423,2018-04-14 15:00:00,15,1316194.40913707,1305309.362372147
9424,2018-04-14 16:00:00,16,1302611.14113707,1291139.9225557346
9425,2018-04-14 17:00:00,17,1277077.92513707,1264354.4000128312
9426,2018-04-14 18:00:00,18,1254613.26313707,1243010.115151307
9427,2018-04-14 19:00:00,19,1241890.44713707,1232671.6434473903
9428,2018-04-14 20:00:00,20,1218888.01013707,1211057.764974422
9429,2018-04-14 21:00:00,21,1200724.00213707,1193514.8676689733
9430,2018-04-14 22:00:00,22,1178652.61713707,1168884.0358141116
9431,2018-04-14 23:00:00,23,1163946.80413707,1150875.5988324857
9432,2018-04-15,0,1139134.46013707,1133424.457536149
9433,2018-04-15 01:00:00,1,1108581.77313707,1108669.0296148993
9434,2018-04-15 02:00:00,2,1087050.85913707,1085320.0525264484
9435,2018-04-15 03:00:00,3,1073804.85713707,1074111.0453053212
9436,2018-04-15 04:00:00,4,1065052.85113707,1063267.195404691
9437,2018-04-15 05:00:00,5,1059256.85413707,1058556.3518216964
9438,2018-04-15 06:00:00,6,1057880.39613707,1044797.5382475083
9439,2018-04-15 07:00:00,7,1061181.20313707,1036844.0175010993
9440,2018-04-15 08:00:00,8,1095999.36813707,1061860.4176406416
9441,2018-04-15 09:00:00,9,1125014.73213707,1088631.0931639764
9442,2018-04-15 10:00:00,10,1153040.21913707,1119076.677336977
9443,2018-04-15 11:00:00,11,1174262.53413707,1135947.797719448
9444,2018-04-15 12:00:00,12,1176087.16213707,1140653.2620259007
9445,2018-04-15 13:00:00,13,1175059.82613707,1135917.3055108509
9446,2018-04-15 14:00:00,14,1182500.09213707,1136648.137455415
9447,2018-04-15 15:00:00,15,1184363.01913707,1139034.6090092945
9448,2018-04-15 16:00:00,16,1178175.25413707,1135085.7620687122
9449,2018-04-15 17:00:00,17,1161839.19313707,1123090.965323552
9450,2018-04-15 18:00:00,18,1161049.53813707,1129875.4841749456
9451,2018-04-15 19:00:00,19,1169593.17013707,1144168.880960616
9452,2018-04-15 20:00:00,20,1161474.24213707,1146072.2954947117
9453,2018-04-15 21:00:00,21,1156332.66913707,1140724.6144801283
9454,2018-04-15 22:00:00,22,1140905.29213707,1127192.6421539115
9455,2018-04-15 23:00:00,23,1132186.73813707,1118606.9216468981
9528,2018-04-19,0,1158833.12013707,1133510.6512714464
9529,2018-04-19 01:00:00,1,1128669.92613707,1107697.6172809792
9530,2018-04-19 02:00:00,2,1103310.40213707,1084880.9967776372
9531,2018-04-19 03:00:00,3,1089024.18413707,1072195.376948664
9532,2018-04-19 04:00:00,4,1078980.47813707,1065451.6794367733
9533,2018-04-19 05:00:00,5,1087138.96413707,1074039.1183076943
9534,2018-04-19 06:00:00,6,1106272.82013707,1091867.1739105363
9535,2018-04-19 07:00:00,7,1182990.26213707,1164909.5472479614
9536,2018-04-19 08:00:00,8,1309091.89613707,1251140.697410182
9537,2018-04-19 09:00:00,9,1428844.68813707,1359026.3970519942
9538,2018-04-19 10:00:00,10,1497322.07213707,1418693.0343232052
9539,2018-04-19 11:00:00,11,1521585.61413707,1430135.2792018168
9540,2018-04-19 12:00:00,12,1518167.90413707,1425601.2557132796
9541,2018-04-19 13:00:00,13,1507024.22013707,1414654.6687758155
9542,2018-04-19 14:00:00,14,1519536.36213707,1428386.4756603208
9543,2018-04-19 15:00:00,15,1518222.20013707,1427672.4395300765
9544,2018-04-19 16:00:00,16,1507611.75413707,1412269.4611549564
9545,2018-04-19 17:00:00,17,1469372.60813707,1372553.1135175945
9546,2018-04-19 18:00:00,18,1409185.30013707,1320628.2705658278
9547,2018-04-19 19:00:00,19,1352805.19613707,1269900.2768412905
9548,2018-04-19 20:00:00,20,1292986.89813707,1231647.8871119407
9549,2018-04-19 21:00:00,21,1248518.84613707,1201549.0289245688
9550,2018-04-19 22:00:00,22,1211876.49013707,1177569.452111342
9551,2018-04-19 23:00:00,23,1190485.37813707,1157553.5580804502
9552,2018-04-20,0,1162540.84213707,1154254.4110569085
9553,2018-04-20 01:00:00,1,1130083.06613707,1129177.7125390721
9554,2018-04-20 02:00:00,2,1101979.94813707,1103161.1104151958
9555,2018-04-20 03:00:00,3,1084449.01813707,1085846.733680363
9556,2018-04-20 04:00:00,4,1074425.73213707,1077292.334820114
9557,2018-04-20 05:00:00,5,1080707.49413707,1084142.7366564157
9558,2018-04-20 06:00:00,6,1100342.79013707,1104908.4525722936
9559,2018-04-20 07:00:00,7,1177010.74213707,1176559.234381871
9560,2018-04-20 08:00:00,8,1313020.07613707,1310038.717177223
9561,2018-04-20 09:00:00,9,1426521.80613707,1421809.6944549375
9562,2018-04-20 10:00:00,10,1490283.99613707,1478846.3847325316
9563,2018-04-20 11:00:00,11,1511676.88013707,1497464.0631869112
9564,2018-04-20 12:00:00,12,1517475.70413707,1494341.360992731
9565,2018-04-20 13:00:00,13,1504730.34813707,1479862.069031773
9566,2018-04-20 14:00:00,14,1515896.58413707,1491753.8108299007
9567,2018-04-20 15:00:00,15,1515775.29213707,1490706.5485452674
9568,2018-04-20 16:00:00,16,1502673.15613707,1477959.6156251961
9569,2018-04-20 17:00:00,17,1465011.59813707,1438217.6811308656
9570,2018-04-20 18:00:00,18,1403061.93213707,1374198.0275524044
9571,2018-04-20 19:00:00,19,1347415.21813707,1322697.4421170435
9572,2018-04-20 20:00:00,20,1295309.27013707,1274181.839264334
9573,2018-04-20 21:00:00,21,1254293.37013707,1232090.1246248304
9574,2018-04-20 22:00:00,22,1217540.14613707,1205514.1040215278
9575,2018-04-20 23:00:00,23,1195098.56813707,1182095.4983460556
9576,2018-04-21,0,1168437.40813707,1156270.3452945235
9577,2018-04-21 01:00:00,1,1135424.70413707,1130481.5907169299
9578,2018-04-21 02:00:00,2,1112964.25013707,1105562.9829662421
9579,2018-04-21 03:00:00,3,1095205.97213707,1085880.2353194666
9580,2018-04-21 04:00:00,4,1080996.41613707,1071890.0379812582
9581,2018-04-21 05:00:00,5,1082880.38413707,1070119.8745417271
9582,2018-04-21 06:00:00,6,1086581.74413707,1069219.4037689934
9583,2018-04-21 07:00:00,7,1126541.08613707,1102654.5716979264
9584,2018-04-21 08:00:00,8,1213546.49613707,1174683.9266774952
9585,2018-04-21 09:00:00,9,1304235.82013707,1260019.4746286648
9586,2018-04-21 10:00:00,10,1360469.25813707,1315243.8599146707
9587,2018-04-21 11:00:00,11,1381417.65413707,1336520.2828372691
9588,2018-04-21 12:00:00,12,1387122.57413707,1335020.6912027001
9589,2018-04-21 13:00:00,13,1373097.52013707,1318274.0316518047
9590,2018-04-21 14:00:00,14,1374705.71213707,1320450.9283075286
9591,2018-04-21 15:00:00,15,1370784.06813707,1312898.958691753
9592,2018-04-21 16:00:00,16,1352372.20213707,1298124.4278403681
9593,2018-04-21 17:00:00,17,1325142.11613707,1274739.56087475
9594,2018-04-21 18:00:00,18,1290781.19213707,1254421.126008746
9595,2018-04-21 19:00:00,19,1267628.00613707,1238582.9707564146
9596,2018-04-21 20:00:00,20,1236431.98613707,1210626.6471646805
9597,2018-04-21 21:00:00,21,1219948.22813707,1192001.330838867
9598,2018-04-21 22:00:00,22,1192001.99613707,1170863.2813200431
9599,2018-04-21 23:00:00,23,1177202.03013707,1156539.165547245
9600,2018-04-22,0,1156467.89213707,1141358.9129202708
9601,2018-04-22 01:00:00,1,1125797.18213707,1123688.854989904
9602,2018-04-22 02:00:00,2,1099593.77613707,1101162.5209344774
9603,2018-04-22 03:00:00,3,1085575.86213707,1084096.7174333248
9604,2018-04-22 04:00:00,4,1073725.03213707,1072221.7458389376
9605,2018-04-22 05:00:00,5,1069784.46813707,1066575.9539060865
9606,2018-04-22 06:00:00,6,1061736.38613707,1054704.9403272665
9607,2018-04-22 07:00:00,7,1063984.02213707,1051620.570315996
9608,2018-04-22 08:00:00,8,1099401.90813707,1081589.264015082
9609,2018-04-22 09:00:00,9,1132376.51613707,1110792.5480385162
9610,2018-04-22 10:00:00,10,1160698.23213707,1137783.5583509342
9611,2018-04-22 11:00:00,11,1181293.61013707,1160939.8480118373
9612,2018-04-22 12:00:00,12,1185219.66213707,1168488.6767813484
9613,2018-04-22 13:00:00,13,1179803.45413707,1163027.697310149
9614,2018-04-22 14:00:00,14,1183045.03613707,1163539.8303015525
9615,2018-04-22 15:00:00,15,1185616.71413707,1167684.3113804369
9616,2018-04-22 16:00:00,16,1174711.73213707,1160599.4245559007
9617,2018-04-22 17:00:00,17,1169714.92613707,1150919.5128760817
9618,2018-04-22 18:00:00,18,1166592.33413707,1153755.4382639902
9619,2018-04-22 19:00:00,19,1173337.69013707,1162700.607523172
9620,2018-04-22 20:00:00,20,1171617.36213707,1159581.2959255876
9621,2018-04-22 21:00:00,21,1167463.29013707,1152964.9820621347
9622,2018-04-22 22:00:00,22,1154956.46613707,1142469.2247996728
9623,2018-04-22 23:00:00,23,1143043.75813707,1133197.3973852708
9624,2018-04-23,0,1120083.87613707,1118795.2440388747
9625,2018-04-23 01:00:00,1,1094623.50813707,1093836.2174604023
9626,2018-04-23 02:00:00,2,1074230.39813707,1072339.1382795204
9627,2018-04-23 03:00:00,3,1064466.97213707,1060588.6303255758
9628,2018-04-23 04:00:00,4,1055312.23813707,1053334.8113048177
9629,2018-04-23 05:00:00,5,1064708.31813707,1059115.1703096183
9630,2018-04-23 06:00:00,6,1086082.99413707,1081074.8329823292
9631,2018-04-23 07:00:00,7,1166342.14813707,1150956.2132250003
9632,2018-04-23 08:00:00,8,1311893.56813707,1269166.0497539933
9633,2018-04-23 09:00:00,9,1429654.42013707,1371776.3034979966
9634,2018-04-23 10:00:00,10,1487078.50813707,1435613.872622461
9635,2018-04-23 11:00:00,11,1506437.57213707,1454686.0398550448
9636,2018-04-23 12:00:00,12,1507390.02813707,1457896.1236426574
9637,2018-04-23 13:00:00,13,1493360.30013707,1448359.8464426775
9638,2018-04-23 14:00:00,14,1503068.35813707,1457325.8280111426
9639,2018-04-23 15:00:00,15,1499287.83813707,1460173.7500375588
9640,2018-04-23 16:00:00,16,1483905.14413707,1445031.6439841834
9641,2018-04-23 17:00:00,17,1439739.66613707,1412189.1182927224
9642,2018-04-23 18:00:00,18,1378517.51213707,1356736.7444540781
9643,2018-04-23 19:00:00,19,1330009.86413707,1316693.2354733713
9644,2018-04-23 20:00:00,20,1279222.78013707,1271114.9734050278
9645,2018-04-23 21:00:00,21,1241058.90413707,1237581.0626504181
9646,2018-04-23 22:00:00,22,1211295.57413707,1207754.8673034376
9647,2018-04-23 23:00:00,23,1187610.47213707,1184388.1531101756
9648,2018-04-24,0,1158457.36813707,1154365.9334596023
9649,2018-04-24 01:00:00,1,1128954.43813707,1126566.1651332052
9650,2018-04-24 02:00:00,2,1103860.41613707,1099794.5556107666
9651,2018-04-24 03:00:00,3,1091377.86213707,1084461.6245839316
9652,2018-04-24 04:00:00,4,1082803.62813707,1075556.0653765888
9653,2018-04-24 05:00:00,5,1090202.94813707,1083333.3651565523
9654,2018-04-24 06:00:00,6,1103691.45213707,1097850.5469614218
9655,2018-04-24 07:00:00,7,1174802.32613707,1151710.4027954107
9656,2018-04-24 08:00:00,8,1314221.02613707,1247174.2596936217
9657,2018-04-24 09:00:00,9,1424671.68413707,1347066.8086540834
9658,2018-04-24 10:00:00,10,1484771.44213707,1404669.3021540912
9659,2018-04-24 11:00:00,11,1507455.65013707,1420946.3313038014
9660,2018-04-24 12:00:00,12,1508704.65013707,1424708.4747492038
9661,2018-04-24 13:00:00,13,1494669.46813707,1419856.4887248494
9662,2018-04-24 14:00:00,14,1503068.96213707,1438857.2685116818
9663,2018-04-24 15:00:00,15,1479343.49213707,1437268.582380996
9664,2018-04-24 16:00:00,16,1484277.40813707,1424909.621886637
9665,2018-04-24 17:00:00,17,1449016.80613707,1382779.015600864
9666,2018-04-24 18:00:00,18,1392587.29613707,1331460.1298563061
9667,2018-04-24 19:00:00,19,1347237.72613707,1282743.5319852098
9668,2018-04-24 20:00:00,20,1290770.78613707,1247392.6748637098
9669,2018-04-24 21:00:00,21,1250510.64613707,1223741.0586481232
9670,2018-04-24 22:00:00,22,1222406.51413707,1200760.8774269181
9671,2018-04-24 23:00:00,23,1199524.31413707,1179703.874973903
9672,2018-04-25,0,1172217.61013707,1153173.2400700059
9673,2018-04-25 01:00:00,1,1133368.99813707,1125524.798961103
9674,2018-04-25 02:00:00,2,1108270.85013707,1098367.301835386
9675,2018-04-25 03:00:00,3,1094448.71013707,1081626.6158568203
9676,2018-04-25 04:00:00,4,1085287.31213707,1072804.9467269522
9677,2018-04-25 05:00:00,5,1094686.68013707,1082637.2788114895
9678,2018-04-25 06:00:00,6,1105714.97413707,1098608.6846211639
9679,2018-04-25 07:00:00,7,1179242.55613707,1167458.1387052748
9680,2018-04-25 08:00:00,8,1315156.59613707,1327869.927254815
9681,2018-04-25 09:00:00,9,1432711.78213707,1457344.2410709425
9682,2018-04-25 10:00:00,10,1498245.43613707,1512101.0356285158
9683,2018-04-25 11:00:00,11,1520595.26213707,1524358.9377881766
9684,2018-04-25 12:00:00,12,1520146.19213707,1519117.315857708
9685,2018-04-25 13:00:00,13,1514245.13013707,1505691.5076298085
9686,2018-04-25 14:00:00,14,1533234.64213707,1514726.7372312432
9687,2018-04-25 15:00:00,15,1529883.40013707,1512578.9513244594
9688,2018-04-25 16:00:00,16,1511413.62413707,1495947.6244441625
9689,2018-04-25 17:00:00,17,1472427.10213707,1454504.500866334
9690,2018-04-25 18:00:00,18,1411010.62213707,1391738.2609120572
9691,2018-04-25 19:00:00,19,1353710.15413707,1337122.3663589235
9692,2018-04-25 20:00:00,20,1304470.12013707,1287816.7414339248
9693,2018-04-25 21:00:00,21,1260006.46613707,1247940.30948919
9694,2018-04-25 22:00:00,22,1234637.67213707,1217142.7647823603
9695,2018-04-25 23:00:00,23,1217828.85613707,1192152.3071103597
9696,2018-04-26,0,1185583.28013707,1166460.3826399331
9697,2018-04-26 01:00:00,1,1155920.03413707,1137296.2526506567
9698,2018-04-26 02:00:00,2,1134583.23613707,1109379.9187060953
9699,2018-04-26 03:00:00,3,1118377.55413707,1091738.579909025
9700,2018-04-26 04:00:00,4,1108974.60613707,1082928.6263806568
9701,2018-04-26 05:00:00,5,1113529.27613707,1090818.4629107043
9702,2018-04-26 06:00:00,6,1130185.01013707,1104201.1552612723
9703,2018-04-26 07:00:00,7,1200668.22213707,1174859.2146865695
9704,2018-04-26 08:00:00,8,1342884.27013707,1314820.4804038526
9705,2018-04-26 09:00:00,9,1458219.46013707,1437967.3301908567
9706,2018-04-26 10:00:00,10,1520801.49613707,1498358.8012603945
9707,2018-04-26 11:00:00,11,1537241.44013707,1515390.654207732
9708,2018-04-26 12:00:00,12,1536464.44813707,1508322.3158769947
9709,2018-04-26 13:00:00,13,1527048.23813707,1496849.1633949173
9710,2018-04-26 14:00:00,14,1541417.72613707,1507799.8278901803
9711,2018-04-26 15:00:00,15,1537637.29813707,1501696.3749409053
9712,2018-04-26 16:00:00,16,1525458.57413707,1488750.2915516696
9713,2018-04-26 17:00:00,17,1483178.94413707,1450106.9529804545
9714,2018-04-26 18:00:00,18,1413703.04013707,1389406.4695288823
9715,2018-04-26 19:00:00,19,1355290.06613707,1335458.1584681142
9716,2018-04-26 20:00:00,20,1306935.03813707,1282382.5967244497
9717,2018-04-26 21:00:00,21,1272038.16013707,1241829.325981067
9718,2018-04-26 22:00:00,22,1243460.50013707,1211058.4034683774
9719,2018-04-26 23:00:00,23,1223139.63013707,1188013.6296732472
9720,2018-04-27,0,1189922.46813707,1168396.1559388728
9721,2018-04-27 01:00:00,1,1144668.98413707,1146364.2718905783
9722,2018-04-27 02:00:00,2,1096834.36413707,1122508.0742620898
9723,2018-04-27 03:00:00,3,1082600.56613707,1107232.169582936
9724,2018-04-27 04:00:00,4,1075025.80613707,1099856.1329054995
9725,2018-04-27 05:00:00,5,1086626.47613707,1103756.988270881
9726,2018-04-27 06:00:00,6,1101917.75413707,1120714.6554365486
9727,2018-04-27 07:00:00,7,1180771.11213707,1190414.032539845
9728,2018-04-27 08:00:00,8,1324642.22213707,1316434.7318058766
9729,2018-04-27 09:00:00,9,1437767.17413707,1424558.197250947
9730,2018-04-27 10:00:00,10,1501497.95413707,1487021.4388484457
9731,2018-04-27 11:00:00,11,1517858.82613707,1512274.627381658
9732,2018-04-27 12:00:00,12,1516180.72613707,1515871.5676546714
9733,2018-04-27 13:00:00,13,1504986.37213707,1502960.825080056
9734,2018-04-27 14:00:00,14,1519920.75013707,1515252.9925026854
9735,2018-04-27 15:00:00,15,1512569.46613707,1514154.6698041365
9736,2018-04-27 16:00:00,16,1499814.94013707,1499132.9283178581
9737,2018-04-27 17:00:00,17,1458605.92613707,1455698.3877829767
9738,2018-04-27 18:00:00,18,1398246.98413707,1393928.561696556
9739,2018-04-27 19:00:00,19,1339506.06013707,1338906.0965112713
9740,2018-04-27 20:00:00,20,1300387.39413707,1290875.3949285874
9741,2018-04-27 21:00:00,21,1271263.21813707,1255476.1817764267
9742,2018-04-27 22:00:00,22,1237749.27813707,1223493.2992620422
9743,2018-04-27 23:00:00,23,1217727.55813707,1201996.0137536349
9744,2018-04-28,0,1193089.71613707,1177068.1606574648
9745,2018-04-28 01:00:00,1,1157994.88613707,1127724.331726594
9746,2018-04-28 02:00:00,2,1129559.63613707,1096097.086524776
9747,2018-04-28 03:00:00,3,1111905.84613707,1080663.293826562
9748,2018-04-28 04:00:00,4,1101711.70413707,1068924.9479758174
9749,2018-04-28 05:00:00,5,1100133.76613707,1069649.506403529
9750,2018-04-28 06:00:00,6,1097433.92213707,1069166.9289247878
9751,2018-04-28 07:00:00,7,1128932.12413707,1104869.4004377162
9752,2018-04-28 08:00:00,8,1202895.17813707,1196274.9041376056
9753,2018-04-28 09:00:00,9,1290654.45613707,1282424.3332229555
9754,2018-04-28 10:00:00,10,1344173.84213707,1334906.7248441202
9755,2018-04-28 11:00:00,11,1369242.11013707,1350639.6988193237
9756,2018-04-28 12:00:00,12,1366835.31013707,1352333.1318019296
9757,2018-04-28 13:00:00,13,1354920.61613707,1339257.8852174778
9758,2018-04-28 14:00:00,14,1360498.19413707,1338811.1256689841
9759,2018-04-28 15:00:00,15,1358170.16213707,1324295.043089872
9760,2018-04-28 16:00:00,16,1342373.39413707,1307742.6248583847
9761,2018-04-28 17:00:00,17,1312267.12813707,1282512.3979990077
9762,2018-04-28 18:00:00,18,1279301.73413707,1252811.0922292592
9763,2018-04-28 19:00:00,19,1262166.57213707,1233837.532489474
9764,2018-04-28 20:00:00,20,1241425.75813707,1213300.5558311923
9765,2018-04-28 21:00:00,21,1221608.64813707,1194371.8157524604
9766,2018-04-28 22:00:00,22,1194708.11813707,1175193.1246089505
9767,2018-04-28 23:00:00,23,1166589.44013707,1157225.5334451245
9768,2018-04-29,0,1140797.79613707,1150705.123961151
9769,2018-04-29 01:00:00,1,1113772.46813707,1132960.1210164542
9770,2018-04-29 02:00:00,2,1089579.97413707,1103493.4706177306
9771,2018-04-29 03:00:00,3,1072946.51413707,1089789.6222838867
9772,2018-04-29 04:00:00,4,1063192.91013707,1082483.5851731831
9773,2018-04-29 05:00:00,5,1057010.50413707,1078020.5072831416
9774,2018-04-29 06:00:00,6,1040912.72813707,1065954.5381269036
9775,2018-04-29 07:00:00,7,1037380.34413707,1063383.2147824224
9776,2018-04-29 08:00:00,8,1064602.36013707,1099540.9144145758
9777,2018-04-29 09:00:00,9,1095374.15013707,1130619.293780952
9778,2018-04-29 10:00:00,10,1121743.42613707,1157245.7745142856
9779,2018-04-29 11:00:00,11,1146059.98813707,1179933.2993808363
9780,2018-04-29 12:00:00,12,1155493.28613707,1184393.8825159383
9781,2018-04-29 13:00:00,13,1154717.32613707,1181988.8328557182
9782,2018-04-29 14:00:00,14,1163385.48813707,1183724.8971062966
9783,2018-04-29 15:00:00,15,1168202.74013707,1184349.6076558153
9784,2018-04-29 16:00:00,16,1165861.02013707,1174609.3548854464
9785,2018-04-29 17:00:00,17,1149664.50613707,1160665.7657287987
9786,2018-04-29 18:00:00,18,1148323.96013707,1162650.4605056355
9787,2018-04-29 19:00:00,19,1164528.23613707,1169540.2677225324
9788,2018-04-29 20:00:00,20,1165461.29413707,1175637.454406622
9789,2018-04-29 21:00:00,21,1161055.17813707,1170534.9142530237
9790,2018-04-29 22:00:00,22,1151943.32213707,1159179.5062221913
9791,2018-04-29 23:00:00,23,1148376.83013707,1150823.056113379
9792,2018-04-30,0,1132530.63013707,1119129.810475691
9793,2018-04-30 01:00:00,1,1106278.45413707,1077244.3321798618
9794,2018-04-30 02:00:00,2,1084368.50013707,1057050.9090068885
9795,2018-04-30 03:00:00,3,1074329.83413707,1046484.9034442531
9796,2018-04-30 04:00:00,4,1064582.94013707,1040517.917199593
9797,2018-04-30 05:00:00,5,1070654.70413707,1044833.1840286825
9798,2018-04-30 06:00:00,6,1095102.93613707,1067313.3068026162
9799,2018-04-30 07:00:00,7,1178601.96613707,1140465.656423718
9800,2018-04-30 08:00:00,8,1326982.03813707,1264768.9127116555
9801,2018-04-30 09:00:00,9,1451260.68013707,1369800.0081823403
9802,2018-04-30 10:00:00,10,1519632.02613707,1431371.769692539
9803,2018-04-30 11:00:00,11,1538849.45813707,1455378.0411745037
9804,2018-04-30 12:00:00,12,1531151.95613707,1456477.654200878
9805,2018-04-30 13:00:00,13,1514117.11613707,1444279.7318908847
9806,2018-04-30 14:00:00,14,1525309.86213707,1453086.1158138637
9807,2018-04-30 15:00:00,15,1527037.70013707,1448185.5368763169
9808,2018-04-30 16:00:00,16,1521102.49413707,1433582.6323758443
9809,2018-04-30 17:00:00,17,1482189.04413707,1392274.966516811
9810,2018-04-30 18:00:00,18,1417941.65613707,1334877.9121500247
9811,2018-04-30 19:00:00,19,1359945.81613707,1296084.3630299727
9812,2018-04-30 20:00:00,20,1306280.10613707,1251712.1659464943
9813,2018-04-30 21:00:00,21,1265398.24013707,1220398.7182082
9814,2018-04-30 22:00:00,22,1214449.37813707,1190887.8250045949
9815,2018-04-30 23:00:00,23,1197441.86413707,1166122.2937798407
9816,2018-05-01,0,1167586.78413707,1160637.7119703498
9817,2018-05-01 01:00:00,1,1131045.10813707,1143949.7580521768
9818,2018-05-01 02:00:00,2,1100979.50213707,1118501.4554215837
9819,2018-05-01 03:00:00,3,1070599.64613707,1102626.568795527
9820,2018-05-01 04:00:00,4,1053636.29213707,1092031.207055077
9821,2018-05-01 05:00:00,5,1067461.04413707,1097471.5640960676
9822,2018-05-01 06:00:00,6,1084056.52213707,1114681.979837707
9823,2018-05-01 07:00:00,7,1156646.47213707,1187910.8999870291
9824,2018-05-01 08:00:00,8,1296538.19413707,1322128.005762108
9825,2018-05-01 09:00:00,9,1411134.76813707,1432962.8065614405
9826,2018-05-01 10:00:00,10,1474419.52413707,1491685.9688233496
9827,2018-05-01 11:00:00,11,1493628.25013707,1511169.6499680656
9828,2018-05-01 12:00:00,12,1487298.06213707,1512204.0318152755
9829,2018-05-01 13:00:00,13,1483926.43813707,1500056.471734805
9830,2018-05-01 14:00:00,14,1497435.25413707,1510695.9430247536
9831,2018-05-01 15:00:00,15,1496593.44213707,1502179.0390121958
9832,2018-05-01 16:00:00,16,1475166.85813707,1492805.090495446
9833,2018-05-01 17:00:00,17,1437726.37013707,1449276.9078422317
9834,2018-05-01 18:00:00,18,1370122.63413707,1381993.9610549891
9835,2018-05-01 19:00:00,19,1316984.63813707,1330629.5722241949
9836,2018-05-01 20:00:00,20,1262310.51013707,1285303.306655218
9837,2018-05-01 21:00:00,21,1225157.11413707,1250066.4464711552
9838,2018-05-01 22:00:00,22,1198898.03213707,1223458.8227356442
9839,2018-05-01 23:00:00,23,1178853.53413707,1202217.8645241866
9840,2018-05-02,0,1141459.90213707,1168140.2102191735
9841,2018-05-02 01:00:00,1,1111071.05813707,1131417.6900525724
9842,2018-05-02 02:00:00,2,1082234.08813707,1106009.9667975663
9843,2018-05-02 03:00:00,3,1067464.65013707,1087969.088304958
