,Time,Hour,Load,PIKL
6141,2017-11-28 21:00:00,21,1106663.97293707,1114133.3148980208
6142,2017-11-28 22:00:00,22,1071448.17697707,1080099.919633815
6143,2017-11-28 23:00:00,23,1032078.54503707,1044069.8124943658
6144,2017-11-29,0,1008018.50911707,1020794.91715587
6145,2017-11-29 01:00:00,1,990268.56917707,1004566.4551714889
6146,2017-11-29 02:00:00,2,976917.61317707,990300.5045893993
6147,2017-11-29 03:00:00,3,967562.41517707,980065.1607134586
6148,2017-11-29 04:00:00,4,964907.34717707,976459.6254756894
6149,2017-11-29 05:00:00,5,976865.88117707,988464.646413052
6150,2017-11-29 06:00:00,6,1008911.33915707,1017464.0142952572
6151,2017-11-29 07:00:00,7,1059388.63703707,1068706.0490350542
6152,2017-11-29 08:00:00,8,1147315.16275707,1171097.854397142
6153,2017-11-29 09:00:00,9,1229417.01253707,1255884.1718730375
6154,2017-11-29 10:00:00,10,1270176.33053707,1300930.723968209
6155,2017-11-29 11:00:00,11,1284926.54253707,1311052.9273781618
6156,2017-11-29 12:00:00,12,1279649.58653707,1306472.3799243663
6157,2017-11-29 13:00:00,13,1269893.36453707,1296540.1724696953
6158,2017-11-29 14:00:00,14,1276696.75253707,1309213.369650506
6159,2017-11-29 15:00:00,15,1273218.20253707,1311139.222216667
6160,2017-11-29 16:00:00,16,1262963.81253707,1305410.9722023713
6161,2017-11-29 17:00:00,17,1240175.36253707,1283149.2901369634
6162,2017-11-29 18:00:00,18,1216759.49053707,1257658.9477341156
6163,2017-11-29 19:00:00,19,1175349.61073707,1208982.9323052235
6164,2017-11-29 20:00:00,20,1131993.43689707,1162518.339160699
6165,2017-11-29 21:00:00,21,1100429.29693707,1126820.9974532004
6166,2017-11-29 22:00:00,22,1065975.79897707,1092687.0993248418
6167,2017-11-29 23:00:00,23,1028638.96501707,1055881.8335524658
6168,2017-11-30,0,999546.79113707,1015237.5424870988
6169,2017-11-30 01:00:00,1,983604.80123707,995052.8253777826
6170,2017-11-30 02:00:00,2,972806.10525707,981403.8570337854
6171,2017-11-30 03:00:00,3,961190.36325707,974307.1288351963
6172,2017-11-30 04:00:00,4,960760.92325707,971591.4749969942
6173,2017-11-30 05:00:00,5,973084.28121707,983272.7817137226
6174,2017-11-30 06:00:00,6,1004713.89915707,1013748.9314830909
6175,2017-11-30 07:00:00,7,1052797.97103707,1067712.8260025962
6176,2017-11-30 08:00:00,8,1135927.33073707,1161905.394548754
6177,2017-11-30 09:00:00,9,1218267.79653707,1247636.3343257962
6178,2017-11-30 10:00:00,10,1267034.10253707,1296669.147886255
6179,2017-11-30 11:00:00,11,1278259.96253707,1309338.0162277094
6180,2017-11-30 12:00:00,12,1272828.81253707,1306355.5650998622
6181,2017-11-30 13:00:00,13,1263545.30453707,1296624.4603060586
6182,2017-11-30 14:00:00,14,1270448.32653707,1306483.8117362582
6183,2017-11-30 15:00:00,15,1269344.63253707,1305635.8660104002
6184,2017-11-30 16:00:00,16,1263231.59453707,1299212.7539818007
6185,2017-11-30 17:00:00,17,1241560.30053707,1277180.5266445728
6186,2017-11-30 18:00:00,18,1222943.60853707,1250624.254110886
6187,2017-11-30 19:00:00,19,1174173.90873707,1204092.1069554186
6188,2017-11-30 20:00:00,20,1130099.76891707,1155383.1233798484
6189,2017-11-30 21:00:00,21,1098506.38293707,1116802.2311919876
6190,2017-11-30 22:00:00,22,1061521.63499707,1080052.9834747144
6191,2017-11-30 23:00:00,23,1028425.51301707,1043367.7248634668
6192,2017-12-01,0,1001655.87311707,1005677.0389971648
6193,2017-12-01 01:00:00,1,983534.36919707,982757.4701714002
6194,2017-12-01 02:00:00,2,972019.79325707,971349.9084838757
6195,2017-12-01 03:00:00,3,956711.69929707,962367.5522882513
6196,2017-12-01 04:00:00,4,955521.57333707,960484.829899057
6197,2017-12-01 05:00:00,5,971545.45527707,973644.663090946
6198,2017-12-01 06:00:00,6,1000430.00521707,1003799.2759226533
6199,2017-12-01 07:00:00,7,1053243.99113707,1056266.7250742496
6200,2017-12-01 08:00:00,8,1137828.36089707,1149168.88145397
6201,2017-12-01 09:00:00,9,1223629.18853707,1230656.4300168047
6202,2017-12-01 10:00:00,10,1273657.19053707,1279320.149951312
6203,2017-12-01 11:00:00,11,1290336.94653707,1289122.2258099471
6204,2017-12-01 12:00:00,12,1285613.91053707,1288421.640434979
6205,2017-12-01 13:00:00,13,1276728.65253707,1280064.9575607853
6206,2017-12-01 14:00:00,14,1290092.77853707,1289836.666425038
6207,2017-12-01 15:00:00,15,1283244.38853707,1290048.8895835427
6208,2017-12-01 16:00:00,16,1273116.80253707,1283284.7726890827
6209,2017-12-01 17:00:00,17,1253274.75653707,1259577.500158284
6210,2017-12-01 18:00:00,18,1232959.10253707,1233780.9183558004
6211,2017-12-01 19:00:00,19,1186614.46673707,1187686.7451293706
6212,2017-12-01 20:00:00,20,1145938.30101707,1141511.1829270718
6213,2017-12-01 21:00:00,21,1108079.41303707,1107029.9101520705
6214,2017-12-01 22:00:00,22,1061299.11303707,1067823.407628371
6215,2017-12-01 23:00:00,23,1026755.24707707,1029204.5615881959
6216,2017-12-02,0,1001749.11507707,1001415.2006204594
6217,2017-12-02 01:00:00,1,981836.49315707,983450.1613001672
6218,2017-12-02 02:00:00,2,967293.66519707,973239.2443089581
6219,2017-12-02 03:00:00,3,953958.44925707,960622.4308004197
6220,2017-12-02 04:00:00,4,951971.83525707,958242.4446275725
6221,2017-12-02 05:00:00,5,956874.34523707,967004.035596576
6222,2017-12-02 06:00:00,6,965637.08119707,977160.7493942267
6223,2017-12-02 07:00:00,7,997655.81911707,1000806.9287116316
6224,2017-12-02 08:00:00,8,1054782.27289707,1058462.4119457207
6225,2017-12-02 09:00:00,9,1126660.25271707,1125640.3088310251
6226,2017-12-02 10:00:00,10,1172495.10657707,1170692.5319809215
6227,2017-12-02 11:00:00,11,1184023.16853707,1182901.6590060727
6228,2017-12-02 12:00:00,12,1176713.35661707,1180359.206652158
6229,2017-12-02 13:00:00,13,1172247.28269707,1170683.1601906798
6230,2017-12-02 14:00:00,14,1179425.41663707,1174657.922018144
6231,2017-12-02 15:00:00,15,1174503.24665707,1170418.1468830123
6232,2017-12-02 16:00:00,16,1166615.61073707,1163304.7167559385
6233,2017-12-02 17:00:00,17,1156095.15477707,1151510.9057200109
6234,2017-12-02 18:00:00,18,1152055.95083707,1147154.320637461
6235,2017-12-02 19:00:00,19,1122008.50489707,1119932.4282916686
6236,2017-12-02 20:00:00,20,1094472.10097707,1091696.120939586
6237,2017-12-02 21:00:00,21,1073489.91097707,1067549.2857792387
6238,2017-12-02 22:00:00,22,1040080.45897707,1037331.1022162673
6239,2017-12-02 23:00:00,23,1007367.86503707,1007460.1129812046
6240,2017-12-03,0,983622.93111707,984229.6153239058
6241,2017-12-03 01:00:00,1,964518.62123707,963686.133138277
6242,2017-12-03 02:00:00,2,948969.62323707,952715.197559799
6243,2017-12-03 03:00:00,3,940890.29125707,941254.452280738
6244,2017-12-03 04:00:00,4,935160.87525707,938533.2641169388
6245,2017-12-03 05:00:00,5,940740.56925707,939708.8077860438
6246,2017-12-03 06:00:00,6,945651.58325707,938287.141036037
6247,2017-12-03 07:00:00,7,944385.82927707,936443.9692300673
6248,2017-12-03 08:00:00,8,966608.42523707,961996.6734816815
6249,2017-12-03 09:00:00,9,993506.65115707,987371.7143093162
6250,2017-12-03 10:00:00,10,1017266.44311707,1008701.2902896295
6251,2017-12-03 11:00:00,11,1027026.62923707,1024065.5967738951
6252,2017-12-03 12:00:00,12,1032909.39521707,1027266.6713148631
6253,2017-12-03 13:00:00,13,1034477.99513707,1020263.2842235358
6254,2017-12-03 14:00:00,14,1029942.45713707,1018514.8379919567
6255,2017-12-03 15:00:00,15,1028849.20913707,1017156.0035522864
6256,2017-12-03 16:00:00,16,1027799.92313707,1015287.4841476334
6257,2017-12-03 17:00:00,17,1031280.17311707,1024251.4777212583
6258,2017-12-03 18:00:00,18,1051054.47909707,1045100.3603148815
6259,2017-12-03 19:00:00,19,1048903.67909707,1047202.7923311354
6260,2017-12-03 20:00:00,20,1042413.20309707,1037473.5927889359
6261,2017-12-03 21:00:00,21,1030915.40711707,1023132.521904111
6262,2017-12-03 22:00:00,22,1009873.80913707,998216.0492362287
6263,2017-12-03 23:00:00,23,988807.76717707,973976.620096816
6264,2017-12-04,0,963646.10325707,955510.8882553856
6265,2017-12-04 01:00:00,1,948125.40127707,944867.9631048294
6266,2017-12-04 02:00:00,2,936645.39733707,933094.3642598568
6267,2017-12-04 03:00:00,3,929483.96529707,926814.0446534732
6268,2017-12-04 04:00:00,4,925576.63327707,928205.918644034
6269,2017-12-04 05:00:00,5,936270.62925707,944195.5579214601
6270,2017-12-04 06:00:00,6,971565.76919707,984129.869896895
6271,2017-12-04 07:00:00,7,1029790.28905707,1057129.4983383773
6272,2017-12-04 08:00:00,8,1128543.19475707,1171900.452506148
6273,2017-12-04 09:00:00,9,1216621.35453707,1281109.806091712
6274,2017-12-04 10:00:00,10,1270192.39253707,1336729.5924784269
6275,2017-12-04 11:00:00,11,1283027.78453707,1344932.5281526807
6276,2017-12-04 12:00:00,12,1280211.75453707,1340732.815692941
6277,2017-12-04 13:00:00,13,1266741.91053707,1326317.9775168619
6278,2017-12-04 14:00:00,14,1274078.69253707,1332753.1810848766
6279,2017-12-04 15:00:00,15,1279445.93453707,1326801.4055470603
6280,2017-12-04 16:00:00,16,1269545.09053707,1332276.665528984
6281,2017-12-04 17:00:00,17,1250080.41053707,1301288.5449561658
6282,2017-12-04 18:00:00,18,1221956.36293707,1262432.399525357
6283,2017-12-04 19:00:00,19,1175051.52913707,1206013.6355064067
6284,2017-12-04 20:00:00,20,1130785.03719707,1153519.9274920067
6285,2017-12-04 21:00:00,21,1098448.29125707,1114237.099682797
6286,2017-12-04 22:00:00,22,1062582.36929707,1077865.419240018
6287,2017-12-04 23:00:00,23,1029075.51135707,1035731.7889732695
6288,2017-12-05,0,999541.29341707,1007604.955394013
6289,2017-12-05 01:00:00,1,981548.25147707,982239.0479002402
6290,2017-12-05 02:00:00,2,971527.49949707,967046.2382232756
6291,2017-12-05 03:00:00,3,958333.91951707,956539.467795733
6292,2017-12-05 04:00:00,4,955964.43953707,957309.6109725214
6293,2017-12-05 05:00:00,5,965113.02551707,970040.4099982674
6294,2017-12-05 06:00:00,6,991656.47549707,1007230.0734172817
6295,2017-12-05 07:00:00,7,1044787.45135707,1073035.2166134405
6296,2017-12-05 08:00:00,8,1138961.10105707,1174299.7271887045
6297,2017-12-05 09:00:00,9,1229622.95253707,1258886.6008246338
6298,2017-12-05 10:00:00,10,1281369.58853707,1311690.145714938
6299,2017-12-05 11:00:00,11,1294725.35053707,1327301.0782424863
6300,2017-12-05 12:00:00,12,1292353.36853707,1324688.1654020008
6301,2017-12-05 13:00:00,13,1282589.49853707,1314641.9873149244
6302,2017-12-05 14:00:00,14,1294573.35853707,1326278.6428391028
6303,2017-12-05 15:00:00,15,1288994.43853707,1323140.0523230813
6304,2017-12-05 16:00:00,16,1276049.07253707,1305916.1272343819
6305,2017-12-05 17:00:00,17,1249466.35653707,1288771.3368157987
6306,2017-12-05 18:00:00,18,1226238.80693707,1261846.4804385484
6307,2017-12-05 19:00:00,19,1181492.55121707,1213212.598597788
6308,2017-12-05 20:00:00,20,1136924.77517707,1161452.1901607278
6309,2017-12-05 21:00:00,21,1105721.24521707,1118829.2723613258
6310,2017-12-05 22:00:00,22,1067761.09527707,1075512.452876935
6311,2017-12-05 23:00:00,23,1027854.07135707,1034986.8660714398
6312,2017-12-06,0,998783.75343707,1009141.0419787492
6313,2017-12-06 01:00:00,1,978821.95351707,984832.0775929721
6314,2017-12-06 02:00:00,2,962945.00551707,972026.6387962452
6315,2017-12-06 03:00:00,3,952571.07557707,961611.5591216127
6316,2017-12-06 04:00:00,4,949753.19557707,958001.2587457018
6317,2017-12-06 05:00:00,5,962222.48155707,966401.1923933768
6318,2017-12-06 06:00:00,6,991097.78549707,995841.0018821689
6319,2017-12-06 07:00:00,7,1040889.98335707,1052825.2620935666
6320,2017-12-06 08:00:00,8,1122860.48905707,1143403.7873513373
6321,2017-12-06 09:00:00,9,1215050.53653707,1207188.2857692682
6322,2017-12-06 10:00:00,10,1265973.65853707,1251192.3213218732
6323,2017-12-06 11:00:00,11,1277173.20653707,1270817.8186796263
6324,2017-12-06 12:00:00,12,1273185.25853707,1268285.3798313965
6325,2017-12-06 13:00:00,13,1261575.96453707,1262346.263568136
6326,2017-12-06 14:00:00,14,1275401.71653707,1277012.4439063552
6327,2017-12-06 15:00:00,15,1277259.31453707,1277438.511282198
6328,2017-12-06 16:00:00,16,1265739.73653707,1271749.1526350519
6329,2017-12-06 17:00:00,17,1240573.85073707,1249409.0835064976
6330,2017-12-06 18:00:00,18,1215343.69533707,1229351.9285568371
6331,2017-12-06 19:00:00,19,1172200.81915707,1184826.644002393
6332,2017-12-06 20:00:00,20,1134753.57121707,1138255.194648037
6333,2017-12-06 21:00:00,21,1097747.61723707,1104940.6599950043
6334,2017-12-06 22:00:00,22,1060707.03523707,1068421.130214199
6335,2017-12-06 23:00:00,23,1022013.57733707,1031710.2093027317
6336,2017-12-07,0,995506.71137707,1003663.2071656701
6337,2017-12-07 01:00:00,1,973903.09947707,972883.9089285583
6338,2017-12-07 02:00:00,2,958961.80749707,960168.0942596608
6339,2017-12-07 03:00:00,3,947473.72151707,951088.3881192962
6340,2017-12-07 04:00:00,4,944309.10955707,950318.4758650367
6341,2017-12-07 05:00:00,5,954271.58949707,962061.3279820102
6342,2017-12-07 06:00:00,6,987187.02949707,992288.9520892012
6343,2017-12-07 07:00:00,7,1031742.72735707,1046219.0164475649
6344,2017-12-07 08:00:00,8,1116380.68709707,1139713.9023770918
6345,2017-12-07 09:00:00,9,1208759.90463707,1218993.088714286
6346,2017-12-07 10:00:00,10,1259151.55853707,1270485.2311233894
6347,2017-12-07 11:00:00,11,1273857.32653707,1283781.8916163626
6348,2017-12-07 12:00:00,12,1276038.78053707,1285961.0386122034
6349,2017-12-07 13:00:00,13,1268459.88053707,1275420.6382184443
6350,2017-12-07 14:00:00,14,1292462.66853707,1286914.270661047
6351,2017-12-07 15:00:00,15,1297893.18453707,1280735.2008997567
6352,2017-12-07 16:00:00,16,1285478.60253707,1268842.7169495348
6353,2017-12-07 17:00:00,17,1261672.39453707,1256700.4618780746
6354,2017-12-07 18:00:00,18,1236618.49693707,1233047.0916279545
6355,2017-12-07 19:00:00,19,1179893.79721707,1191260.9102803862
6356,2017-12-07 20:00:00,20,1134238.20315707,1148090.6495306108
6357,2017-12-07 21:00:00,21,1102223.79517707,1111001.18794212
6358,2017-12-07 22:00:00,22,1065784.27925707,1069148.6731793105
6359,2017-12-07 23:00:00,23,1027452.36731707,1030104.2741120217
6360,2017-12-08,0,998518.53137707,1000591.9109046442
6361,2017-12-08 01:00:00,1,979277.33943707,969319.3265725509
6362,2017-12-08 02:00:00,2,961250.68549707,956985.0685982951
6363,2017-12-08 03:00:00,3,944862.03949707,949158.8126465249
6364,2017-12-08 04:00:00,4,945599.88149707,947393.019515472
6365,2017-12-08 05:00:00,5,958219.30749707,960304.6090642627
6366,2017-12-08 06:00:00,6,980517.08149707,993148.1815000934
6367,2017-12-08 07:00:00,7,1027137.65133707,1042902.1212957154
6368,2017-12-08 08:00:00,8,1115140.37905707,1135084.4807040084
6369,2017-12-08 09:00:00,9,1201041.35861707,1214248.0342719022
6370,2017-12-08 10:00:00,10,1250246.76853707,1264377.179244451
6371,2017-12-08 11:00:00,11,1265952.24253707,1281091.26085356
6372,2017-12-08 12:00:00,12,1255685.91653707,1280005.99634599
6373,2017-12-08 13:00:00,13,1220466.98533707,1266670.1295281171
6374,2017-12-08 14:00:00,14,1257355.38933707,1282418.788786511
6375,2017-12-08 15:00:00,15,1256484.83733707,1278641.194378591
6376,2017-12-08 16:00:00,16,1253767.27933707,1269578.1259654122
6377,2017-12-08 17:00:00,17,1231155.72133707,1256181.9467099449
6378,2017-12-08 18:00:00,18,1210379.27133707,1232271.5574448996
6379,2017-12-08 19:00:00,19,1156329.97927707,1187581.74307001
6380,2017-12-08 20:00:00,20,1111116.67139707,1146105.9661599104
6381,2017-12-08 21:00:00,21,1075316.25741707,1107222.827906768
6382,2017-12-08 22:00:00,22,1041103.90141707,1063517.395296686
6383,2017-12-08 23:00:00,23,1007165.94947707,1024655.8741188095
6384,2017-12-09,0,974463.88753707,1005954.404746433
6385,2017-12-09 01:00:00,1,955310.41963707,971015.4040305502
6386,2017-12-09 02:00:00,2,937428.95565707,954638.3653047049
6387,2017-12-09 03:00:00,3,925455.69367707,942013.119285799
6388,2017-12-09 04:00:00,4,921155.72767707,940411.7892395803
6389,2017-12-09 05:00:00,5,926013.54365707,947480.9582100185
6390,2017-12-09 06:00:00,6,935941.89965707,958770.5808637199
6391,2017-12-09 07:00:00,7,945589.79961707,985458.2015207628
6392,2017-12-09 08:00:00,8,993152.82941707,1058022.3421708995
6393,2017-12-09 09:00:00,9,1053776.53925707,1133493.098790761
6394,2017-12-09 10:00:00,10,1104254.14911707,1179792.2319540593
6395,2017-12-09 11:00:00,11,1121470.09711707,1191700.639171731
6396,2017-12-09 12:00:00,12,1119821.89921707,1191648.2813546287
6397,2017-12-09 13:00:00,13,1101699.40725707,1178390.922918593
6398,2017-12-09 14:00:00,14,1107384.78919707,1185644.8472112152
6399,2017-12-09 15:00:00,15,1099990.56525707,1177662.8562510598
6400,2017-12-09 16:00:00,16,1093017.04727707,1166837.534633694
6401,2017-12-09 17:00:00,17,1084360.12133707,1158560.3101769204
6402,2017-12-09 18:00:00,18,1090690.37933707,1150386.8615940008
6403,2017-12-09 19:00:00,19,1064943.93541707,1117486.44553156
6404,2017-12-09 20:00:00,20,1042661.63343707,1087454.8626966295
6405,2017-12-09 21:00:00,21,1021882.33543707,1062386.1524789864
6406,2017-12-09 22:00:00,22,993477.07541707,1031297.3104012848
6407,2017-12-09 23:00:00,23,966185.48555707,998992.8866568382
6480,2017-12-13,0,975658.71357707,957212.0388354547
6481,2017-12-13 01:00:00,1,960751.88365707,923322.3393670791
6482,2017-12-13 02:00:00,2,946196.80767707,910154.1234622581
6483,2017-12-13 03:00:00,3,934132.00371707,902056.9239605137
6484,2017-12-13 04:00:00,4,933830.14567707,904369.2924540024
6485,2017-12-13 05:00:00,5,942884.80165707,911977.6651947906
6486,2017-12-13 06:00:00,6,962286.48165707,940241.5798795255
6487,2017-12-13 07:00:00,7,1009029.15557707,993137.9810051448
6488,2017-12-13 08:00:00,8,1095952.82935707,1010529.132561638
6489,2017-12-13 09:00:00,9,1184255.85325707,1100431.3573463508
6490,2017-12-13 10:00:00,10,1235718.75333707,1159713.00528603
6491,2017-12-13 11:00:00,11,1252119.60133707,1171002.0151702669
6492,2017-12-13 12:00:00,12,1253955.49933707,1159057.6020582765
6493,2017-12-13 13:00:00,13,1242949.15133707,1153214.5102868667
6494,2017-12-13 14:00:00,14,1251933.81533707,1164270.5013563477
6495,2017-12-13 15:00:00,15,1247129.90533707,1153192.686491473
6496,2017-12-13 16:00:00,16,1238094.57333707,1144277.0704364309
6497,2017-12-13 17:00:00,17,1218028.31933707,1138648.3029137868
6498,2017-12-13 18:00:00,18,1189879.11531707,1130518.9151195271
6499,2017-12-13 19:00:00,19,1144293.52937707,1083279.1736222063
6500,2017-12-13 20:00:00,20,1103634.77745707,1059675.0913602603
6501,2017-12-13 21:00:00,21,1069002.53347707,1031942.7319213988
6502,2017-12-13 22:00:00,22,1034934.92749707,1001543.4210369157
6503,2017-12-13 23:00:00,23,995137.57555707,972691.2412173434
6504,2017-12-14,0,970733.00561707,984449.3591272453
6505,2017-12-14 01:00:00,1,940001.67567707,960641.7405669682
6506,2017-12-14 02:00:00,2,923004.13173707,945632.0746987025
6507,2017-12-14 03:00:00,3,911607.08173707,933935.6934673102
6508,2017-12-14 04:00:00,4,909052.47373707,936117.7390948129
6509,2017-12-14 05:00:00,5,918181.01569707,945061.8170059373
6510,2017-12-14 06:00:00,6,938547.25565707,970784.5673765956
6511,2017-12-14 07:00:00,7,982778.51157707,1023110.0170375209
6512,2017-12-14 08:00:00,8,1066210.63739707,1136490.5313563214
6513,2017-12-14 09:00:00,9,1156470.34515707,1233348.4848541594
6514,2017-12-14 10:00:00,10,1197049.48933707,1281541.815798065
6515,2017-12-14 11:00:00,11,1201537.87133707,1296577.7953669333
6516,2017-12-14 12:00:00,12,1210646.91133707,1298735.8607437836
6517,2017-12-14 13:00:00,13,1199108.65533707,1294163.4294758828
6518,2017-12-14 14:00:00,14,1206460.70733707,1313635.804333119
6519,2017-12-14 15:00:00,15,1208951.07133707,1313045.6021673994
6520,2017-12-14 16:00:00,16,1199377.41533707,1305481.764164433
6521,2017-12-14 17:00:00,17,1180393.82923707,1281521.384559971
6522,2017-12-14 18:00:00,18,1162089.85925707,1250617.4689309527
6523,2017-12-14 19:00:00,19,1114642.05937707,1190498.4461993168
6524,2017-12-14 20:00:00,20,1072142.49943707,1134148.4746516177
6525,2017-12-14 21:00:00,21,1034475.78349707,1096614.7218025161
6526,2017-12-14 22:00:00,22,1000112.92749707,1049376.6921467024
6527,2017-12-14 23:00:00,23,962109.55157707,1006881.8628360003
6528,2017-12-15,0,933247.04163707,971891.4092010607
6529,2017-12-15 01:00:00,1,916080.69367707,949704.7307689347
6530,2017-12-15 02:00:00,2,900811.06573707,933961.4236281725
6531,2017-12-15 03:00:00,3,891253.21573707,923960.9302807201
6532,2017-12-15 04:00:00,4,887187.70573707,924607.9978871968
6533,2017-12-15 05:00:00,5,899637.30569707,937381.1055415478
6534,2017-12-15 06:00:00,6,918294.67765707,960076.7118184658
6535,2017-12-15 07:00:00,7,962651.88159707,1008345.7384425342
6536,2017-12-15 08:00:00,8,1041751.64739707,1102965.2395910977
6537,2017-12-15 09:00:00,9,1129771.86715707,1190651.1376707188
6538,2017-12-15 10:00:00,10,1184569.40919707,1238433.612326867
6539,2017-12-15 11:00:00,11,1202030.08133707,1252479.9375894207
6540,2017-12-15 12:00:00,12,1204528.99133707,1252491.103349921
6541,2017-12-15 13:00:00,13,1195219.10333707,1240560.0832757496
6542,2017-12-15 14:00:00,14,1209294.33133707,1250792.136262475
6543,2017-12-15 15:00:00,15,1208352.67433707,1247156.7205922622
6544,2017-12-15 16:00:00,16,1196183.22033707,1242547.7562762583
6545,2017-12-15 17:00:00,17,1178311.35919707,1221442.3426914804
6546,2017-12-15 18:00:00,18,1166287.80727707,1200774.0270148392
6547,2017-12-15 19:00:00,19,1123117.55137707,1157378.4901899712
6548,2017-12-15 20:00:00,20,1084831.82343707,1110516.137223615
6549,2017-12-15 21:00:00,21,1051151.56741707,1073558.6939941458
6550,2017-12-15 22:00:00,22,1015734.07347707,1035014.3190037829
6551,2017-12-15 23:00:00,23,976191.34555707,996333.7579771033
6552,2017-12-16,0,950980.05163707,952467.7938572331
6553,2017-12-16 01:00:00,1,935335.99565707,928538.1332681592
6554,2017-12-16 02:00:00,2,920771.80371707,911708.9862772911
6555,2017-12-16 03:00:00,3,910862.49573707,898369.3284561206
6556,2017-12-16 04:00:00,4,908911.23773707,892631.2251823886
6557,2017-12-16 05:00:00,5,910562.18171707,901149.6750765081
6558,2017-12-16 06:00:00,6,919967.60565707,911267.6331352019
6559,2017-12-16 07:00:00,7,940041.39961707,929963.2740989677
6560,2017-12-16 08:00:00,8,989694.55747707,1000223.266183019
6561,2017-12-16 09:00:00,9,1057312.58727707,1086707.2521187232
6562,2017-12-16 10:00:00,10,1099530.63525707,1137425.9918532567
6563,2017-12-16 11:00:00,11,1113408.91125707,1159465.5651599814
6564,2017-12-16 12:00:00,12,1115865.78917707,1160563.7760339407
6565,2017-12-16 13:00:00,13,1110951.11117707,1147441.6909712139
6566,2017-12-16 14:00:00,14,1115939.37117707,1153899.5785372574
6567,2017-12-16 15:00:00,15,1105327.29323707,1145979.230845345
6568,2017-12-16 16:00:00,16,1092137.23527707,1143399.7547599403
6569,2017-12-16 17:00:00,17,1082958.63333707,1128015.2083281637
6570,2017-12-16 18:00:00,18,1085790.19133707,1119378.077411941
6571,2017-12-16 19:00:00,19,1060008.37337707,1081008.3413629145
6572,2017-12-16 20:00:00,20,1039514.96941707,1050286.6836724
6573,2017-12-16 21:00:00,21,1019250.23341707,1027897.1758442079
6574,2017-12-16 22:00:00,22,989687.01745707,997713.1759844595
6575,2017-12-16 23:00:00,23,962382.27749707,966865.1715757482
6648,2017-12-20,0,935751.77659707,960479.909825631
6649,2017-12-20 01:00:00,1,921503.71165707,936697.614516126
6650,2017-12-20 02:00:00,2,912281.83967707,922573.1199313983
6651,2017-12-20 03:00:00,3,899256.58665707,913466.3675130829
6652,2017-12-20 04:00:00,4,902099.07171707,910418.836036678
6653,2017-12-20 05:00:00,5,916752.91367707,925013.0625765242
6654,2017-12-20 06:00:00,6,939412.78863707,951413.1395174481
6655,2017-12-20 07:00:00,7,984659.99255707,998841.5470969975
6656,2017-12-20 08:00:00,8,1063541.26533707,1085146.6908630698
6657,2017-12-20 09:00:00,9,1141182.45415707,1187650.9119697055
6658,2017-12-20 10:00:00,10,1176781.58711707,1241495.7053146693
6659,2017-12-20 11:00:00,11,1186822.53533707,1257977.413246902
6660,2017-12-20 12:00:00,12,1182362.28319707,1253411.1651770251
6661,2017-12-20 13:00:00,13,1160091.96517707,1237050.4754773192
6662,2017-12-20 14:00:00,14,1161428.33417707,1247803.0188019075
6663,2017-12-20 15:00:00,15,1148161.13821707,1241280.7229334167
6664,2017-12-20 16:00:00,16,1132730.92023707,1234702.516008696
6665,2017-12-20 17:00:00,17,1115111.84929707,1206665.3291294181
6666,2017-12-20 18:00:00,18,1098467.71337707,1178450.9675740777
6667,2017-12-20 19:00:00,19,1058905.77245707,1112789.673338733
6668,2017-12-20 20:00:00,20,1028503.73449707,1069754.74524593
6669,2017-12-20 21:00:00,21,1003563.51247707,1042135.3052627126
6670,2017-12-20 22:00:00,22,975285.43945707,1011571.5799798765
6671,2017-12-20 23:00:00,23,954679.56849707,982380.7169425272
6672,2017-12-21,0,930986.37655707,952989.2469543807
6673,2017-12-21 01:00:00,1,914588.32165707,932479.9037661399
6674,2017-12-21 02:00:00,2,898536.47271707,917264.743502517
6675,2017-12-21 03:00:00,3,889108.45573707,910071.0853753443
6676,2017-12-21 04:00:00,4,892986.96773707,909784.622824303
6677,2017-12-21 05:00:00,5,904670.36165707,920978.4124769634
6678,2017-12-21 06:00:00,6,932205.77665707,947370.0037815507
6679,2017-12-21 07:00:00,7,988260.91055707,994006.9837163966
6680,2017-12-21 08:00:00,8,1071106.16931707,1078999.0549127401
6681,2017-12-21 09:00:00,9,1155604.05111707,1162596.264536187
6682,2017-12-21 10:00:00,10,1203833.10433707,1208906.468882038
6683,2017-12-21 11:00:00,11,1216483.93833707,1230370.8643006426
6684,2017-12-21 12:00:00,12,1218777.44633707,1235065.9642799809
6685,2017-12-21 13:00:00,13,1217350.08333707,1228344.0765651064
6686,2017-12-21 14:00:00,14,1227268.46833707,1238221.2904912783
6687,2017-12-21 15:00:00,15,1226080.51833707,1241563.7866776774
6688,2017-12-21 16:00:00,16,1222002.49333707,1240470.4825745365
6689,2017-12-21 17:00:00,17,1202212.17333707,1216127.708447284
6690,2017-12-21 18:00:00,18,1184261.90629707,1190331.518327857
6691,2017-12-21 19:00:00,19,1141017.01031707,1128413.4053300347
6692,2017-12-21 20:00:00,20,1108543.19541707,1077284.3686984382
6693,2017-12-21 21:00:00,21,1076744.40241707,1040818.2707149386
6694,2017-12-21 22:00:00,22,1037016.96141707,1003342.2186621231
6695,2017-12-21 23:00:00,23,997682.17849707,973881.1754003294
6696,2017-12-22,0,969306.87153707,952543.2206554493
